symbol,vwap
EWU,31.263
AME,72.164
RPAI,12.634
AGEN,3.447
PFF,36.015
BT,15.374
OVBC,35.475
SJM,103.597
MD,36.405
NGHC,23.896
FSCT,29.653
FLIC,20.723
RMTI,2.926
MSEX,54.788
IGE,30.328
JEC,63.468
ZIV,66.811
YINN,21.849
EXC,46.577
TTEK,50.086
CTWS,67.093
WPX,12.287
ZUMZ,25.199
CTBI,41.096
PVAC,52.356
MGLN,66.035
OMCL,63.11
FRBK,5.975
SPEM,34.803
RDIV,36.268
MTB,166.975
BBT,49.142
DXC,63.308
BEAT,69.425
SNDX,5.37
ORBC,8.002
HWKN,41.627
SBGI,30.534
ULTI,269.04
CSTR,15.976
GLPI,36.752
PRTA,11.725
ASMB,21.713
ALTM,8.208
JJSF,152.326
PS,28.365
MLPA,8.803
CHRW,86.24
SPAR,7.967
PAYC,144.484
ATRA,35.605
SYNA,39.883
CODA,6.043
XLRN,40.884
INCY,79.214
RXN,25.397
STRA,108.574
NOVT,67.053
BL,44.892
IRWD,13.239
FNSR,21.548
ILPT,21.199
PTLA,27.061
SRDX,51.044
SGC,17.602
NSIT,45.267
SUPN,37.435
EPAY,49.817
HDS,41.421
EDZ,46.61
BLKB,70.077
ALTR,32.041
SRCI,5.074
MNK,21.593
ONCE,44.817
CORE,27.931
FNWB,15.241
VOYA,46.021
GTLS,73.62
EGOV,14.222
CSOD,55.339
VCEL,16.708
SPTN,21.073
TEX,30.039
LTXB,40.355
DGII,11.427
EBIX,56.045
CARB,28.105
BCPC,81.831
ESPR,44.795
AMRK,13.105
CMPR,116.271
CHCT,32.29
EFSC,44.867
RCM,7.895
MYOK,41.664
VRSK,117.465
SGH,24.31
ANIK,37.767
ITRI,52.902
AMSF,59.528
DVN,27.376
GUSH,11.621
NDAQ,86.435
TRUP,25.24
DXCM,142.541
AEP,77.352
LAMR,74.177
BELFB,22.77
CYTK,6.905
SPPI,11.077
IDCC,71.993
SMTC,47.84
ASTE,36.474
LMNR,21.688
PBYI,26.476
ANAB,64.199
BLDR,12.842
COHU,17.598
FIVN,48.855
CSII,29.758
IXJ,58.524
RDUS,17.799
HTBI,27.082
SQM,41.924
SIVB,241.568
PDEX,14.516
BMRN,95.727
LMAT,23.748
CATY,37.316
LILAK,16.181
BPMC,70.345
AMAG,15.278
HUBG,44.36
AERI,46.849
QLYS,83.237
HSKA,98.513
WYND,42.447
NVCR,47.101
SHOO,32.388
MANH,48.208
EWBC,52.155
TRU,59.331
AWI,66.318
GPK,12.105
PCRX,40.403
BF.B,46.324
PPL,30.777
HK,1.681
ESL,121.54
BCE,43.006
TU,34.951
BLCM,3.115
UA,19.001
MGRC,49.637
JBSS,64.355
CNX,13.486
DNR,2.062
CLR,46.535
VIA,32.928
AMJ,25.185
NFX,18.421
ECA,6.944
ARCB,40.69
CG,17.797
TRCO,45.795
BOXL,2.556
OAS,6.167
CHL,52.45
WBC,113.172
CRL,121.848
GSB,4.594
QUAD,13.593
LKSD,7.908
MBSD,23.069
HR,31.876
STOR,31.724
DOC,17.846
DTE,115.278
CI,198.194
COF-G,23.961
CAG,21.438
AJG,72.549
SDY,93.99
PWR,34.942
CVIA,4.755
FMS,36.305
AY,18.131
HLG,35.097
ECH,45.872
RTEC,21.522
ABB,19.18
TCO,50.309
BILI,17.984
MASI,122.388
XOG,4.101
CRC,20.217
CDEV,13.256
OXY,66.889
NBL,22.74
PBF,35.042
CXO,119.721
SM,19.966
ALT,3.192
ESNT,38.758
PTEN,11.896
WLL,28.922
ZSAN,2.433
RDC,12.425
LBTYK,22.812
MEET,5.592
ASPS,23.027
APA,33.189
RIOT,1.882
WU,18.274
IBN,10.457
ENLC,10.968
GPRE,14.221
REI,5.839
MUR,27.7
PSX,94.485
MFM,6.562
CEN,8.203
SFBC,33.766
MDGS,2.49
LOGM,90.655
LCI,7.466
RODM,27.488
VEU,48.73
MUSA,80.551
PRPL,5.699
AMED,129.226
ITRM,6.697
SNSR,17.623
ORG,26.214
TENB,27.028
ABUS,3.629
DLTR,95.951
HEI,82.389
AEM,42.754
SLF,36.089
GGB,4.318
OFIX,52.599
HEP,30.657
DENN,17.574
BEL,24.897
FLR,36.099
AMGP,13.86
XPER,21.159
GRA,71.215
EWC,26.906
HPT,26.498
AEHR,1.194
UNP,160.397
NVTA,14.002
HFC,55.327
RBBN,5.548
BKS,5.819
DOV,88.424
HBAN,13.542
ROIC,17.731
AJRD,38.719
BAM,42.193
FMC,80.567
WFT,0.639
EV,38.149
HT,18.553
KNDI,5.801
FTXL,29.0
PRMW,13.067
FIT,6.038
VVC,72.304
MYL,30.21
TGT,72.092
PK,29.727
ACT,22.942
NMRD,1.031
OLBK,27.059
TGH,12.781
CBSH,60.861
NSPR,0.179
ANSS,161.966
GGG,43.002
SGDM,18.526
FPAY,0.807
DPZ,277.333
NUS,64.124
CASH,23.859
CHN,18.897
BRF,22.851
TDC,44.127
AVT,40.811
PLNT,58.02
TSEM,14.724
SFL,11.966
ICLR,137.613
RDHL,8.573
UPL,0.751
VONG,144.014
MTSI,17.512
DGLY,3.617
DECK,126.363
GSAT,0.663
ITB,33.102
YETI,16.76
ROST,92.052
AZO,841.811
FNV,76.142
ASNA,2.428
BPR,17.932
Z,33.391
CANF,1.238
SWCH,8.048
MOSY,0.179
AYTU,1.174
AGCO,63.695
PHM,26.801
OHRP,0.124
TILE,15.9
NRO,4.585
SOXS,9.394
ZGNX,42.034
AES,16.227
GDS,26.084
AMU,15.854
IRBT,89.655
CCU,27.182
SMTX,5.146
MFC,15.948
ADSK,144.191
NXTD,1.123
SHO,14.326
CLD,0.378
CLS,9.771
ZUO,21.279
MPC,65.136
GTT,27.843
SURF,5.617
SAND,5.035
CBS,49.289
TXT,53.319
BKLN,22.459
CVE,8.053
ACCO,8.833
PGC,27.019
NXQ,13.704
GSG,15.306
PYX,14.459
AEL,30.506
TKR,43.344
CHA,54.872
CSTM,8.165
SOXL,103.223
PLD,68.126
CS,12.393
UTSI,3.405
ECF,8.99
MXWL,2.984
NCI,25.406
HIG,46.489
FIS,104.974
COLD,28.723
IGA,10.035
ARLO,6.922
MOS,31.771
MOD,14.082
JSD,15.393
ATAX,6.482
TPX,52.518
HIFR,21.109
TOCA,10.758
FCF,13.723
SYF,30.047
AQN,10.952
IVE,108.975
HPE,15.508
IDRA,2.724
TTI,2.18
VUG,144.015
TRNO,40.261
ROYT,1.806
LJPC,5.608
WETF,6.501
AXGN,16.286
IWO,184.373
ATHX,1.56
GPC,99.029
REXR,33.737
EAD,7.602
BXP,129.602
ABIL,2.031
GVA,42.665
COWN,15.555
AIG+,7.017
SNCR,7.262
FUL,48.657
MSM,83.791
PME,2.3
FDX,176.205
VO,151.512
BGS,26.232
CNXN,31.974
FEYE,17.463
PLXS,55.412
RS,80.995
NEE,173.438
VSS,100.866
JEF,20.86
XEC,75.921
SILC,31.317
EPZM,10.008
NIB,24.884
WPG,5.758
TYG,24.655
BTU,35.94
TTGT,14.26
JAG,10.555
DBC,15.61
OSPN,14.117
PFPT,98.881
RDWR,23.778
SYMC,20.645
FFIV,158.557
CBL,2.431
HPR,2.816
WLTW,160.49
ITG,30.249
HDLV,25.47
KFRC,32.46
CLI,20.315
KOS,5.048
NRG,40.18
TRN,23.117
HP,55.746
EXR,97.278
RMBS,8.981
IVR,16.002
TSE,49.237
IBKR,50.703
SBGL,3.226
COG,25.482
RRC,11.663
MFA,7.274
IWN,118.256
NWS,12.796
NRE,16.486
RECN,16.573
AHL,41.799
SHOP,160.743
UNVR,20.63
TSN,62.008
MRKR,5.461
CLNY,5.862
TBLT,2.544
MSCI,162.221
CAC,40.037
CNC,130.049
IPG,22.692
SOXX,171.584
VFC,84.307
CNK,40.161
SHEN,46.048
CUBE,30.726
MSI,116.516
CPRT,49.945
TLRD,12.464
COMM,20.934
OCUL,3.792
SEDG,42.159
STNG,19.87
PARR,16.467
MARK,1.867
SNNA,2.475
GNMX,0.193
TBBK,8.572
NUE,60.127
CARS,27.321
LDOS,58.103
TNA,54.926
XBIO,2.107
ALNA,7.729
SPGI,187.339
BHLB,27.913
NMRK,10.156
PCY,27.141
ISSC,2.101
JT,6.015
ESIO,29.998
SA,13.832
AVYA,16.776
TRMB,36.874
XLC,43.996
BRKS,30.457
GORO,4.523
XXII,2.291
PBPB,8.669
XELA,3.613
AQST,7.173
FRAN,0.804
AMBA,37.852
NOV,29.625
DO,11.003
VGK,51.771
CERN,54.532
FNB,11.795
ETJ,8.554
UNH,270.367
HAL,31.355
ICLK,5.39
HOV,0.68
NVIV,1.617
QTEC,74.654
NSTG,21.446
NEXA,8.465
MAIN,36.637
IOSP,69.005
ABCB,37.724
FCAU,16.944
DTO,64.559
NOG,2.567
SHYG,46.144
SALT,4.815
KTOV,1.284
AAOI,16.992
IP,47.245
EQC,32.094
BB,8.043
NI,26.622
MAXR,5.711
KRE,53.758
VTR,63.885
DXD,30.872
TAP,65.267
BWB,11.225
UGLD,101.97
PRT,9.026
TWO,14.529
ARR,21.077
ATH,42.456
KBE,43.089
GIS,43.804
LOMA,12.658
A,74.775
AREX,0.961
SRE,114.507
SCHX,63.633
MTUM,105.047
CL,63.892
SRTY,29.397
AXP,101.855
AMG,104.651
DLNG,2.791
MBFI,44.85
OXSQ,6.67
UBSI,35.309
IAU,12.586
DOG,57.37
RLJ,18.623
IAC,207.253
FLWS,13.212
ALLK,39.251
NOW,191.639
FATE,14.293
APTX,5.314
FII,26.21
AVY,102.258
NMIH,21.662
ASUR,5.455
OMC,77.304
WNEB,9.313
UTHR,115.777
AGFS,4.018
BEP,29.098
FULT,16.25
PYZ,58.193
FFHL,2.153
AEO,21.148
AEG,5.223
AKR,28.344
SSP,18.359
VDE,85.177
PRNB,29.469
SYBX,7.49
CUZ,8.825
AOS,47.293
NTEC,7.781
UMC,1.842
APRN,1.454
GASL,8.255
GTXI,0.895
BFS,53.37
SES,0.784
RTN,170.98
TMK,82.563
BW,0.491
GTE,2.399
CACI,158.635
VMW,146.324
FTXD,21.53
LYG,3.004
NTRA,14.31
NAVI,11.47
GHL,28.724
LQD,115.472
TRTN,35.939
FLEX,9.138
HRB,25.559
UCTT,11.482
VICR,40.218
NDLS,7.197
VST,24.917
ELP,9.802
SSTI,47.283
BMO,73.954
MGP,30.657
BWFG,28.939
KTOVW,0.261
LMFA,1.635
GTX,15.595
FMCIU,10.19
IPO,26.86
CORN,16.34
BH,130.624
WDR,16.825
EMLC,34.386
KEYS,72.528
IDXG,0.9
TRI,51.762
URI,126.103
VIRT,25.403
DELL,47.673
ONB,16.24
XRT,44.033
NEA,12.79
ATI,26.911
VLY,10.335
JBHT,106.22
VNO,68.702
PXD,140.078
IYZ,27.433
WSFS,42.044
LOCO,16.501
LBAI,15.728
NCR,26.813
MBOT,8.478
IWR,50.888
RWM,42.518
PACW,38.922
NE,3.297
GLIBA,44.258
IRDM,19.046
PFLT,12.856
ELLI,73.442
VGR,10.552
ALK,64.707
ZFGN,4.254
PEZ,50.533
QRTEA,21.791
SNSS,0.516
CUBA,5.586
MARA,0.35
NHI,81.72
CR,82.911
GLMD,7.344
TVTY,21.976
MNTA,11.36
AGE,3.94
SB,1.521
PLX,0.436
B,58.211
MIN,3.749
MUFG,5.356
AYI,118.779
XPO,61.571
CHS,5.771
PKI,89.757
HRTX,26.491
SRS,25.319
ERF,8.832
CAL,29.634
BCOR,28.98
UFS,46.192
CBTX,31.892
UDR,43.544
THRM,40.938
WTFC,72.361
PBI,7.206
SKYW,50.53
BID,38.997
S,6.047
KN,15.21
USAT,5.712
ASB,21.998
DNOW,13.66
TPB,33.6
RYN,30.108
IRT,10.385
VRA,8.955
KMX,58.754
KRA,28.215
ASIX,31.132
MBI,9.423
RGR,53.435
MGEE,62.553
KBAL,13.709
ARMK,32.474
IAG,3.59
PPC,19.767
GPRK,16.818
GBLI,32.372
AFSS,14.483
FNCL,37.807
GRF,7.29
LUV,57.384
CDNS,47.092
HAS,90.925
SUZ,25.519
TFSL,16.726
QIWI,15.669
CMC,17.416
FDLO,31.611
ALBO,24.089
FTEC,52.725
ARCI,0.449
FXL,58.188
AWR,65.611
ARRY,18.201
ARGX,103.027
VFH,64.988
EXI,84.556
LUB,1.514
ANGO,20.7
LAC,3.197
POST,92.568
BOX,20.049
ITA,193.56
BERY,50.623
BLL,51.484
FTACW,0.798
SLG,90.829
ADS,178.249
ESS,271.371
ADUS,60.104
TREE,287.485
PFSW,6.139
INFO,51.261
GPS,25.35
COOP,15.091
RCKT,13.726
SCE-L,18.598
ARD,11.795
BIP,38.649
AUTO,3.141
VIG,103.35
CVTI,24.05
APH,87.446
GGZ-A,25.1
AXTA,25.923
CRVS,3.844
INGR,99.167
HX,2.563
MRSN,4.396
SVRA,7.482
SCHA,67.163
IMO,28.259
NBRV,1.923
ROL,36.773
AMCX,61.71
GSUM,2.097
EIX,55.73
FNGU,33.752
DLR,107.572
DOVA,7.664
CF,42.842
TBPH,24.98
CERS,5.71
PETQ,29.212
GARS,7.39
QURE,32.626
CBAY,8.666
ENTA,78.4
ITI,3.803
ENOB,6.237
IMMU,14.596
PSEC,6.776
OFLX,63.311
PRQR,14.695
TAK,20.351
NVRO,48.502
BAP,237.319
EMHY,46.281
SXC,11.135
HALO,16.074
IRIX,4.65
CHRS,12.906
IGV,187.702
AON,153.643
CENX,8.823
CRIS,1.143
PXH,21.378
RIGL,2.104
CJ,15.665
VTL,0.197
MRT,11.394
DX,6.035
SYNH,50.7
RETA,75.993
ARDX,2.088
VCYT,17.546
TTPH,1.145
AMCN,0.545
UHS,132.888
SCZ,55.822
PGX,14.147
ASND,71.398
MIDZ,13.227
USB-H,19.471
LWAY,2.727
LGCY,1.474
VHT,167.119
ARE,129.06
AUPH,6.369
DARE,0.786
APLE,16.137
CPLP,2.182
RL,116.664
NAO,3.434
BLPH,0.683
LKQ,26.376
SHAK,48.501
PNR,41.142
LE,18.225
DRRX,0.597
OCFC,24.021
HTGC,12.93
FLOT,50.753
SPG,181.453
DVA,55.98
DAN,17.574
ASTC,5.027
GENC,13.613
SMFG,7.439
IEF,104.165
IEI,121.525
AGG,106.975
NERV,6.309
LSCC,7.729
SJI,29.71
PFIS,40.886
UVV,57.766
JELD,16.964
ACIA,43.013
AXDX,18.294
YGYI,7.341
CLVS,24.355
IRM,36.731
PEB,31.95
SFLY,46.04
SOHU,20.108
HXL,67.384
SCIF,39.02
LNG,66.322
VICI,21.457
PGTI,16.166
BNCL,15.566
HCM,22.375
PNW,87.647
YUM,93.313
EQH,18.515
SCWX,21.436
TPH,12.576
UVSP,23.725
LB,27.534
RRD,5.142
AOBC,11.988
TGNA,11.576
PEGA,55.599
BFR,13.438
AFG,94.932
CSFL,24.673
DBO,9.989
AFMD,3.218
PPG,104.954
SPYD,36.426
EVRG,56.665
EBS,60.235
GEMP,1.023
APY,34.331
MSTR,128.92
KAMN,58.149
GMDA,14.376
DATA,127.414
ABC,78.989
HNNA,11.866
NBR,3.006
KWEB,42.431
VT,70.018
ALQA,2.496
POR,47.093
USFD,34.222
UIHC,16.048
CMS,51.252
KCAP,3.67
EOG,99.281
PNQI,122.811
BWXT,45.911
CDAY,40.091
PSA-F,22.995
FND,33.263
TUSK,23.093
INDL,59.616
NHF,21.634
CVA,15.761
NTRS,89.431
HGV,30.378
CTT,8.901
TPIC,29.507
IVW,159.437
RES,10.925
AMR,1.003
PNC-P,26.696
SSW,9.424
GASS,3.115
SJNK,26.938
GOOD,19.79
KIRK,10.082
LTHM,12.77
PRSC,63.093
WINA,153.593
G,29.501
DEM,43.797
GPL,0.719
CTY,19.76
EFX,105.784
VNOM,30.705
TRTX,19.518
DRI,106.005
GDI,24.56
LHCG,105.768
CHDN,90.714
WCN,82.07
VYM,81.806
EWG,26.821
ACRS,6.975
EHIC,10.034
TPRE,10.332
UBNK,14.638
KEG,1.714
TMF,18.905
SCI,43.541
HOPE,14.682
NEWR,96.879
DBD,4.149
VTIP,48.094
SPHQ,29.393
CBRL,166.504
TBF,22.602
GPMT,19.467
ABR,11.737
CMO,7.232
TRIP,56.589
IFF,139.443
QTNT,8.025
NGHCO,20.411
BDN,15.241
AAP,159.124
DXJ,49.95
GEVO,2.651
AEYE,11.014
KOSS,1.881
VRAY,6.916
TLYS,11.965
FTCH,19.575
ESRT,15.456
VTV,104.016
EVC,3.887
HLX,7.009
BITA,18.898
FONR,21.765
WRI,28.447
MAN,75.5
NGHCN,20.379
ET,14.513
VCRA,39.838
PDM,19.237
PSO,12.073
GCI,11.197
PE,18.526
COTY,7.212
TOL,35.32
CE,97.262
ARW,75.046
AMZA,5.888
MUB,109.137
DMPI,0.354
VOX,78.431
ISR,0.415
EDGE,0.429
TSG,17.37
FLDM,8.622
FXE,109.521
JGH,14.69
EWM,30.453
DCPH,26.065
AIV,49.437
EUM,18.9
AAXJ,67.913
BIF,10.64
TPR,38.084
CNP,30.203
TV,11.92
SNX,95.683
IHG,58.526
WWE,82.557
ACWX,44.8
UBNT,107.253
HEWG,25.26
IMH,3.618
NESRW,0.796
FXP,64.918
RUSS,14.585
ZEUS,18.733
SCJ,68.463
VG,9.042
PAGS,21.098
MIC,43.091
WVE,35.724
GSKY,10.963
UEPS,4.62
SE,13.533
NG,3.781
CHU,11.459
FSV,80.643
KODK,2.82
GDOT,74.538
APO,27.535
QTNA,14.477
ETV,14.604
LII,224.68
MTW,15.2
ADC,64.896
OXFD,14.127
PFS,24.642
AN,37.522
USLB,30.494
WOOD,66.244
ESSA,15.132
GKOS,61.617
LEG,40.353
SRI,25.924
OFC,24.628
ATO,95.312
FCCY,19.542
AMPH,22.157
MVBF,16.653
NBHC,32.226
CLNC,16.388
ANF,21.42
TDS,35.538
FXU,27.15
DOX,55.457
ARCO,8.864
SRC,39.027
XON,7.601
HTGM,2.123
ATHM,70.591
ELS,104.017
GES,19.341
MIDD,117.627
NSU,4.536
SOHOK,25.7
SRG,40.019
CNNE,18.731
KSU,108.193
TRC,18.643
YELP,36.22
HZNP,20.858
IBTX,54.026
BZH,11.828
PKX,61.991
USG,43.129
SPH,23.079
ADSW,24.89
SPIB,33.514
SPLV,48.965
CONE,53.376
ORIT,16.888
OC,51.366
PTR,63.915
COR,97.505
HII,207.711
NEPT,3.259
MPLX,34.962
CYOU,19.987
COT,14.984
TXRH,61.61
CORT,11.688
SNGX,0.914
CNSL,10.351
CZZ,10.602
MHK,125.46
PES,1.455
PBA,35.179
FR,32.614
BSV,78.825
FTK,2.511
UEC,1.29
CCS,22.132
KBH,20.341
AJX,12.842
I,23.139
CFFN,13.015
FRT,131.18
MGI,2.071
CIK,2.96
FSZ,47.367
INVH,22.375
CLIR,1.251
AMH,22.041
FRO,5.306
IIPR,60.628
VVI,52.145
HWCC,6.311
CTLT,36.36
UBSH,32.342
WTID,9.8
BGCP,6.123
RTTR,0.602
KRP,16.627
SGDJ,26.897
RWO,48.773
MAC,46.523
SLV,15.008
FVC,25.663
EWI,26.23
FNHC,18.418
IBDM,24.505
BKU,34.123
ALTY,14.488
BKH,66.562
DVY,93.931
DOOR,54.916
SSI,0.911
LPT,46.591
AOR,43.094
UNF,136.935
OSIS,88.94
CMRE,5.007
HCAP,10.984
TRP,42.277
BSTI,4.692
AVX,17.614
DNKN,68.35
CPA,94.371
TC,6.501
PAA,23.046
XAR,88.87
WGO,29.546
PAH,11.078
SRNE,2.113
LH,137.61
IWS,83.662
TIP,110.121
NAIL,32.305
PAG,46.468
FOE,16.555
TSLX,19.747
SRT,6.862
TRHC,56.016
BG,54.318
AIMC,29.814
YRCW,5.837
SR,77.419
EZA,56.233
HTLF,45.668
VPL,64.658
HAIN,17.981
VRTS,87.472
TRXC,2.708
HACK,36.629
WRB,76.941
GWB,35.283
PLT,37.879
TDG,382.856
LZB,29.194
INN,11.017
ACST,1.032
WRK,41.36
IQV,126.528
TST,2.128
ACP,11.537
PGRE,14.272
HWC,41.995
GTY,31.657
THO,64.656
GIB,64.91
AX,30.547
SID,2.827
VCSH,78.713
ADNT,19.014
CMCM,6.655
BTE,1.666
ATEC,1.551
YUMC,35.829
CUB,63.697
TEO,16.48
LMRKN,24.724
IWV,157.585
RWR,95.071
SIM,9.67
SVMK,12.764
UGA,24.424
DZZ,5.524
ETRN,20.784
TMV,18.625
CAE,21.316
SPB,54.412
AVA,41.455
REVG,8.286
AAN,49.333
SCHF,30.349
GOGO,4.073
VNM,15.812
SBH,17.206
OOMA,15.083
VRRM,10.276
NCZ,5.336
LXP,9.468
WST,105.739
DGLD,43.651
PDP,51.874
SACH,4.02
CTRE,22.022
HEES,26.226
EWN,28.355
XES,10.955
HEQ,14.375
BRSS,29.402
ENV,52.711
XSOE,27.944
COF-H,25.47
BNED,5.698
RRR,24.956
RNET,13.368
SCHB,64.234
PH,163.896
IIVI,32.798
ADMS,8.837
NLS,7.656
INFY,10.547
ROBO,35.844
CBRE,44.964
BOE,10.206
BOIL,24.867
HAE,96.77
HOS,1.394
WBT,13.833
WSC,10.168
DRV,8.026
SCHH,42.562
TDY,221.493
NXTM,28.966
EIDO,26.867
CWT,46.663
MTZ,44.186
ANGI,16.298
HDSN,1.183
NTRSP,26.364
CXW,19.589
RGS,18.154
FTV,74.406
HSY,105.912
SITE,53.948
YMAB,19.765
ALNY,80.161
MOH,134.171
YANG,51.713
KBWB,50.278
FMBI,22.284
QTRH,0.962
NVT,25.087
HTH,18.566
GBX,42.329
BJRI,51.811
SMSI,1.797
STL,19.417
KLXE,25.586
RTH,99.46
WOR,37.094
AXL,14.429
ASHR,23.875
UBX,11.619
SN,0.267
HUBS,150.804
MPX,14.221
EAT,41.771
SFNC,24.948
CEA,30.753
OUT,20.791
STAG,27.477
MSGN,22.101
JCOM,73.368
NUAN,15.556
FDS,213.071
AQMS,2.229
HES-A,58.531
FCPT,27.803
SPHD,40.722
BHE,24.786
LPX,24.33
INFI,1.245
BAF,13.283
GDV,20.179
KPTI,8.466
DHT,4.045
AXAS,1.185
SSTK,40.299
FLT,200.776
TM,122.863
PRAN,1.403
NLY,10.416
FCOM,30.164
MAA,104.09
HRTG,14.559
ICHR,20.109
ATR,98.001
QNST,18.45
BPTH,2.042
BHVN,38.312
FG,7.806
MTBC,4.139
THG,111.244
ITT,51.973
VTNR,1.354
ROP,285.766
CIVI,17.69
RDVT,7.682
DFRG,7.863
BIS,18.193
UFPI,29.406
CSL,107.086
SLDB,24.896
AP,3.45
CYD,16.577
R,57.464
REGL,54.765
VIAV,10.792
WSBF,16.665
RCI,53.263
NLSN,25.526
RC,15.311
GXC,93.405
GWW,293.375
BRFS,6.393
VET,24.106
BLV,88.099
DSKE,4.031
OTIV,0.767
ZTS,85.234
ERII,7.552
ZEN,65.568
GRID,43.252
MMYT,25.9
JKI,151.749
LAKE,11.248
CABO,860.856
FNF,35.427
QYLD,21.842
TANH,1.71
CVEO,2.261
UPWK,18.894
ABM,33.137
MCF,3.63
WING,66.069
PHUN,177.662
AIT,58.172
BGFV,3.408
SNH,13.566
CIBR,25.497
IJK,207.038
TREX,66.798
TTC,59.703
SKY,16.86
MCY,50.45
CRAY,21.566
BMS,48.293
PDS,2.031
GSH,20.127
BANC,14.929
DIAX,17.329
SON,56.59
ACV,20.924
PTIE,1.174
INWK,4.486
NATH,69.745
ARI,17.973
HTHT,30.36
HTA,28.085
ARC,2.277
ETR,87.146
FSP,7.31
SUM,15.014
CHFS,8.299
PDI,31.892
KALU,98.728
VONE,122.212
HMC,29.909
BHR,10.88
FTA,50.305
CYTR,0.548
SNLN,17.493
PSDO,15.286
DSW,27.043
LIQT,1.873
IPI,3.233
DSU,10.391
SLCA,13.518
IUSV,52.988
UYG,38.504
CPRX,2.434
CNS,37.105
CADE,19.108
PIXY,1.319
FF,17.792
IART,46.174
UUU,1.196
NR,8.319
HWCPL,25.204
CVBF,22.163
KLIC,21.179
LLY,116.599
CPB,34.865
MMC,83.355
CBOE,93.68
TTS,7.564
MCO,155.619
NAV,32.058
VHC,5.012
VSEC,32.198
FN,55.011
SNP,84.074
XOMA,12.028
SAUC,0.99
UUUU,2.888
SFUN,1.686
EIG,41.987
ISRL,114.812
RESI,10.534
ARGT,27.518
AUTL,27.163
TGI,17.546
DPK,15.193
UMH,13.887
CNO,17.599
ALLE,85.446
SGA,32.728
ADTN,14.669
AMWD,67.047
BBDO,10.351
THC,21.859
OGS,80.638
MRNA,15.13
GEO,22.47
MSA,98.021
ECHO,23.971
SNV,36.158
NCMI,6.895
HRC,98.58
FFWM,14.604
IBOC,35.807
EES,35.639
UMPQ,17.748
IYG,124.245
SRCL,43.945
AINV,14.879
BV,14.387
OMI,7.654
AMAL,18.751
WLH,12.467
HOMB,18.487
INT,24.82
CFRX,0.502
NWBI,17.606
TRMK,31.412
VTVT,2.754
JCO,9.438
AEGN,17.877
CSWI,51.265
ALGT,125.949
AKBA,5.643
DRNA,9.934
MTG,12.31
AXS,55.328
WSBC,41.586
BBC,24.322
LSTR,103.923
ORN,4.251
HURN,47.423
WMGI,29.862
RNG,88.458
PNFP,54.718
STT-G,25.626
JKS,15.725
CASA,11.698
ACBI,18.397
NTLA,13.489
DSX,2.931
TTMI,11.369
LYV,52.85
BBVA,6.045
WTTR,8.599
DLHC,4.985
PCI,22.809
TVPT,15.968
APLS,13.312
GWRS,9.598
BPOP,55.282
RDN,18.926
IBKC,74.878
BFIN,15.227
GLYC,10.97
BC,50.614
OIS,17.252
BSIG,12.402
PMBC,7.99
EGAN,7.237
BCML,21.563
LCII,81.062
MDP,54.359
NJR,47.461
AFI,13.126
RBNC,21.371
BCBP,11.483
TNK,1.01
BANF,53.692
RDNT,13.154
PATK,39.358
MCRN,13.629
BAS,4.756
BRC,44.0
SMRT,1.139
MLHR,33.366
CPF,28.819
ECOR,6.213
CELH,3.777
PENN,24.033
ICLN,9.287
DLB,61.24
MTX,57.258
EAF,12.859
HCLP,4.354
SPHB,39.335
NTB,35.938
LOGC,8.63
KMPR,74.251
WMK,47.992
ORBK,61.129
PKG,92.634
MAS,31.959
PUMP,16.05
LTM,11.619
OI,19.669
BBH,124.721
EXG,7.823
STAY,16.584
YTEN,0.99
QDF,42.263
DKS,34.833
FBM,9.218
CBD,26.205
VRCA,11.957
APAM,22.664
SCHP,53.636
GFI,4.01
SF,47.917
WBS,55.596
VNTR,4.715
ICON,0.139
WMS,24.958
ESGE,33.396
BPL,30.316
TCS,7.062
TK,3.53
ECOM,10.583
BCOV,7.595
GNC,3.049
SITC,13.286
FLNT,4.58
DPW,0.093
SCHN,23.74
RVI,30.282
LAWS,29.436
KT,13.81
TBNK,27.566
ATU,22.555
WRLS,10.2
OCC,3.58
VTHR,121.83
JCS,2.411
EYPT,2.129
LDL,26.159
HTBX,1.416
TCX,71.483
EPC,39.027
EPP,43.586
ZAGG,11.236
CDMO,3.717
CASI,3.437
IMMR,9.447
RWX,38.709
DGX,86.737
SPKE,8.172
PDFS,10.349
VECO,9.827
SVVC,13.351
GSM,2.357
GNRC,52.783
KRG,16.428
MESA,9.149
HBB,26.414
WRLD,110.994
DLX,47.584
GDDY,66.727
PLCE,97.266
TNAV,4.296
SMHB,21.878
CPLG,12.139
VSH,19.224
ZIOP,2.081
GMS,18.849
SXCP,13.588
ROX,0.834
BOOM,34.682
RYI,7.015
TAHO,3.738
PAR,24.535
DXJS,38.614
GEL,20.987
NFG,57.02
USX,7.463
NOAH,44.277
CW,113.493
KEX,70.667
ARDS,8.591
AI,8.627
CBNK,11.489
DIOD,32.483
INSI,18.485
OPTN,6.11
SEMG,16.378
AKTS,7.42
DIG,28.212
PAGP,23.175
EGO,2.879
PINC,39.528
NGD,1.128
MFGP,19.407
ACHC,27.669
IYH,188.164
FCN,67.455
ENIA,10.142
VGLT,74.335
AQUA,10.617
TCFC,29.672
IHI,211.282
SMAR,29.939
TX,29.675
