symbol,vwap
EWU,31.205
AME,71.772
RPAI,12.626
AGEN,3.396
PFF,35.971
BT,15.327
OVBC,35.401
SJM,103.611
MD,36.466
NGHC,23.811
FSCT,29.499
FLIC,20.636
RMTI,2.96
MSEX,54.88
IGE,30.29
JEC,63.198
ZIV,66.526
YINN,21.331
EXC,46.461
TTEK,49.78
CTWS,66.733
WPX,12.251
ZUMZ,24.963
CTBI,41.133
PVAC,52.338
MGLN,66.011
OMCL,63.131
FRBK,6.008
SPEM,34.536
RDIV,36.135
MTB,167.035
BBT,49.131
DXC,62.53
BEAT,69.117
SNDX,5.27
ORBC,7.951
HWKN,41.477
SBGI,30.344
ULTI,267.684
CSTR,15.971
GLPI,36.786
PRTA,11.661
ASMB,21.474
ALTM,8.171
JJSF,154.761
PS,28.294
MLPA,8.773
CHRW,86.183
SPAR,8.006
PAYC,143.535
ATRA,35.077
SYNA,39.512
CODA,6.021
XLRN,39.981
INCY,78.776
RXN,25.066
STRA,108.624
NOVT,66.582
BL,44.657
IRWD,13.202
FNSR,21.433
ILPT,21.087
PTLA,26.969
SRDX,49.89
SGC,17.562
NSIT,44.97
SUPN,37.375
EPAY,49.255
HDS,41.215
EDZ,47.409
BLKB,69.55
ALTR,31.036
SRCI,5.079
MNK,21.491
ONCE,43.591
CORE,27.831
FNWB,15.307
VOYA,45.829
GTLS,73.066
EGOV,14.216
CSOD,54.941
VCEL,16.626
SPTN,21.034
TEX,29.804
LTXB,40.552
DGII,11.433
EBIX,55.813
CARB,28.034
BCPC,81.684
ESPR,44.63
AMRK,13.148
CMPR,117.031
CHCT,32.222
EFSC,44.837
RCM,7.865
MYOK,41.075
VRSK,116.856
SGH,24.269
ANIK,37.559
ITRI,52.433
AMSF,59.178
DVN,27.195
GUSH,11.464
NDAQ,85.738
TRUP,24.976
DXCM,141.684
AEP,77.242
LAMR,74.412
BELFB,22.741
CYTK,6.85
SPPI,10.971
IDCC,71.778
SMTC,47.749
ASTE,36.221
LMNR,21.681
PBYI,26.093
ANAB,63.054
BLDR,12.736
COHU,17.54
FIVN,48.437
CSII,29.13
IXJ,58.344
RDUS,17.432
HTBI,27.138
SQM,41.922
SIVB,241.955
PDEX,14.739
BMRN,94.268
LMAT,23.747
CATY,37.328
LILAK,16.194
BPMC,69.794
AMAG,15.302
HUBG,44.279
AERI,46.859
QLYS,82.918
HSKA,98.243
WYND,42.278
NVCR,47.175
SHOO,32.227
MANH,48.036
EWBC,52.219
TRU,59.286
AWI,66.249
GPK,12.15
PCRX,39.991
BF.B,46.095
PPL,30.723
HK,1.676
ESL,121.545
BCE,42.908
TU,34.852
BLCM,3.115
UA,18.995
MGRC,49.477
JBSS,64.145
CNX,13.423
DNR,2.044
CLR,46.219
VIA,32.667
AMJ,25.096
NFX,18.356
ECA,6.92
ARCB,40.245
CG,17.642
TRCO,45.764
BOXL,2.558
OAS,6.128
CHL,52.282
WBC,113.018
CRL,121.16
GSB,4.602
QUAD,13.544
LKSD,7.907
MBSD,23.08
HR,31.857
STOR,31.75
DOC,17.833
DTE,115.023
CI,197.42
COF-G,23.695
CAG,21.408
AJG,72.268
SDY,93.768
PWR,34.806
CVIA,4.752
FMS,36.271
AY,18.311
HLG,35.118
ECH,45.475
RTEC,21.425
ABB,19.09
TCO,50.572
BILI,18.025
MASI,121.727
XOG,4.064
CRC,20.067
CDEV,13.154
OXY,66.774
NBL,22.687
PBF,34.915
CXO,119.032
SM,19.747
ALT,3.039
ESNT,38.681
PTEN,11.782
WLL,28.606
ZSAN,2.432
RDC,12.461
LBTYK,22.68
MEET,5.545
ASPS,22.864
APA,33.065
RIOT,1.883
WU,18.237
IBN,10.426
ENLC,10.891
GPRE,14.2
REI,5.777
MUR,27.681
PSX,94.368
MFM,6.586
CEN,8.161
SFBC,33.811
MDGS,2.494
LOGM,90.09
LCI,7.469
RODM,27.31
VEU,48.528
MUSA,80.755
PRPL,5.64
AMED,129.124
ITRM,6.697
SNSR,17.623
ORG,26.252
TENB,26.944
ABUS,3.547
DLTR,95.863
HEI,82.091
AEM,42.428
SLF,36.049
GGB,4.31
OFIX,52.304
HEP,30.565
DENN,17.563
BEL,24.893
FLR,35.974
AMGP,13.855
XPER,21.03
GRA,71.03
EWC,26.815
HPT,26.485
AEHR,1.18
UNP,159.96
NVTA,13.938
HFC,54.783
RBBN,5.548
BKS,5.836
DOV,87.748
HBAN,13.538
ROIC,17.729
AJRD,38.781
BAM,41.946
FMC,80.162
WFT,0.637
EV,38.097
HT,18.511
KNDI,5.78
FTXL,29.0
PRMW,13.159
FIT,6.02
VVC,72.078
MYL,28.754
TGT,71.822
PK,29.713
ACT,22.869
NMRD,1.029
OLBK,27.035
TGH,12.714
CBSH,60.907
NSPR,0.179
ANSS,160.237
GGG,42.93
SGDM,18.513
FPAY,0.807
DPZ,278.451
NUS,64.315
CASH,23.82
CHN,18.876
BRF,22.52
TDC,44.1
AVT,40.576
PLNT,58.052
TSEM,14.618
SFL,11.926
ICLR,136.9
RDHL,8.592
UPL,0.758
VONG,143.185
MTSI,17.318
DGLY,3.635
DECK,125.907
GSAT,0.66
ITB,32.96
YETI,16.688
ROST,91.795
AZO,841.18
FNV,75.806
ASNA,2.427
BPR,17.848
Z,33.082
CANF,1.247
SWCH,7.998
MOSY,0.178
AYTU,1.159
AGCO,63.381
PHM,26.579
OHRP,0.121
TILE,15.884
NRO,4.586
SOXS,9.549
ZGNX,41.619
AES,16.137
GDS,25.478
AMU,15.763
IRBT,87.994
CCU,27.23
SMTX,5.282
MFC,15.916
ADSK,141.887
NXTD,1.193
SHO,14.318
CLD,0.363
CLS,9.72
ZUO,21.237
MPC,64.886
GTT,27.887
SURF,5.587
SAND,4.966
CBS,49.167
TXT,53.119
BKLN,22.443
CVE,8.023
ACCO,8.813
PGC,27.073
NXQ,13.704
GSG,15.31
PYX,13.46
AEL,30.351
TKR,42.845
CHA,54.576
CSTM,8.161
SOXL,101.809
PLD,68.002
CS,12.373
UTSI,3.4
ECF,8.983
MXWL,2.98
NCI,25.34
HIG,46.307
FIS,104.226
COLD,28.739
IGA,10.031
ARLO,6.929
MOS,31.675
MOD,13.965
JSD,15.388
ATAX,6.478
TPX,52.223
HIFR,21.101
TOCA,10.693
FCF,13.766
SYF,30.015
AQN,10.922
IVE,108.364
HPE,15.455
IDRA,2.711
TTI,2.169
VUG,143.429
TRNO,40.212
ROYT,1.806
LJPC,5.588
WETF,6.426
AXGN,16.281
IWO,183.768
ATHX,1.556
GPC,98.739
REXR,33.743
EAD,7.592
BXP,129.455
ABIL,2.033
GVA,42.31
COWN,15.481
AIG+,7.044
SNCR,7.325
FUL,48.287
MSM,83.307
PME,2.3
FDX,174.769
VO,150.32
BGS,26.549
CNXN,31.917
FEYE,17.409
PLXS,55.304
RS,80.34
NEE,173.223
VSS,100.632
JEF,20.748
XEC,75.675
SILC,31.805
EPZM,9.817
NIB,24.872
WPG,5.749
TYG,24.585
BTU,35.715
TTGT,14.213
JAG,10.472
DBC,15.62
OSPN,14.003
PFPT,98.342
RDWR,23.573
SYMC,20.53
FFIV,157.768
CBL,2.424
HPR,2.781
WLTW,159.864
ITG,30.246
HDLV,25.43
KFRC,32.411
CLI,20.372
KOS,4.979
NRG,40.221
TRN,23.029
HP,54.899
EXR,97.181
RMBS,8.942
IVR,16.001
TSE,49.057
IBKR,50.543
SBGL,3.207
COG,25.619
RRC,11.591
MFA,7.272
IWN,117.854
NWS,12.726
NRE,16.485
RECN,16.554
AHL,41.806
SHOP,159.718
UNVR,20.582
TSN,61.892
MRKR,5.385
CLNY,5.859
TBLT,2.51
MSCI,161.701
CAC,40.111
CNC,130.245
IPG,22.661
SOXX,170.384
VFC,83.941
CNK,40.13
SHEN,45.808
CUBE,30.772
MSI,116.384
CPRT,49.769
TLRD,12.4
COMM,20.866
OCUL,3.752
SEDG,42.157
STNG,19.896
PARR,16.365
MARK,1.851
SNNA,2.496
GNMX,0.193
TBBK,8.555
NUE,59.836
CARS,27.601
LDOS,57.802
TNA,54.423
XBIO,2.117
ALNA,7.811
SPGI,186.191
BHLB,27.881
NMRK,10.107
PCY,27.007
ISSC,2.101
JT,5.986
ESIO,29.998
SA,13.728
AVYA,16.56
TRMB,36.487
XLC,43.738
BRKS,30.189
GORO,4.489
XXII,2.256
PBPB,8.678
XELA,3.625
AQST,7.185
FRAN,0.803
AMBA,37.598
NOV,29.534
DO,10.945
VGK,51.577
CERN,54.509
FNB,11.778
ETJ,8.517
UNH,271.139
HAL,31.21
ICLK,5.344
HOV,0.689
NVIV,1.611
QTEC,74.08
NSTG,21.278
NEXA,8.406
MAIN,36.583
IOSP,68.694
ABCB,37.631
FCAU,16.825
DTO,64.559
NOG,2.549
SHYG,46.019
SALT,4.955
KTOV,1.285
AAOI,16.815
IP,47.095
EQC,32.103
BB,8.03
NI,26.549
MAXR,5.753
KRE,53.729
VTR,63.924
DXD,30.964
TAP,64.854
BWB,11.2
UGLD,101.0
PRT,9.019
TWO,14.539
ARR,21.108
ATH,42.318
KBE,43.05
GIS,43.816
LOMA,12.504
A,74.066
AREX,0.958
SRE,113.964
SCHX,63.428
MTUM,104.97
CL,63.967
SRTY,29.757
AXP,101.143
AMG,104.344
DLNG,2.821
MBFI,44.882
OXSQ,6.636
UBSI,35.279
IAU,12.56
DOG,57.491
RLJ,18.658
IAC,206.264
FLWS,13.227
ALLK,39.398
NOW,190.818
FATE,14.035
APTX,5.337
FII,26.376
AVY,102.347
NMIH,21.689
ASUR,5.482
OMC,77.022
WNEB,9.315
UTHR,115.46
AGFS,4.023
BEP,29.123
FULT,16.248
PYZ,58.0
FFHL,2.157
AEO,21.102
AEG,5.192
AKR,28.34
SSP,18.212
VDE,85.024
PRNB,29.332
SYBX,7.435
CUZ,8.814
AOS,47.056
NTEC,7.802
UMC,1.824
APRN,1.487
GASL,8.161
GTXI,0.89
BFS,53.234
SES,0.78
RTN,170.166
TMK,82.207
BW,0.492
GTE,2.396
CACI,158.155
VMW,145.889
FTXD,21.53
LYG,2.998
NTRA,14.114
NAVI,11.447
GHL,28.717
LQD,115.278
TRTN,35.566
FLEX,9.03
HRB,25.607
UCTT,11.322
VICR,40.146
NDLS,7.192
VST,24.873
ELP,9.828
SSTI,47.536
BMO,73.74
MGP,30.643
BWFG,28.853
KTOVW,0.261
LMFA,1.628
GTX,15.436
FMCIU,10.19
IPO,26.86
CORN,16.3
BH,130.495
WDR,16.806
EMLC,34.124
KEYS,71.832
IDXG,0.9
TRI,51.58
URI,123.682
VIRT,25.432
DELL,47.553
ONB,16.241
XRT,43.964
NEA,12.792
ATI,26.597
VLY,10.266
JBHT,105.51
VNO,68.532
PXD,139.377
IYZ,27.327
WSFS,41.997
LOCO,16.604
LBAI,15.7
NCR,26.696
MBOT,8.478
IWR,50.738
RWM,42.639
PACW,38.998
NE,3.287
GLIBA,44.237
IRDM,18.909
PFLT,12.848
ELLI,72.835
VGR,10.519
ALK,64.581
ZFGN,4.236
PEZ,50.42
QRTEA,21.833
SNSS,0.514
CUBA,5.523
MARA,0.356
NHI,81.702
CR,82.556
GLMD,7.31
TVTY,21.862
MNTA,11.245
AGE,3.957
SB,1.522
PLX,0.432
B,57.875
MIN,3.748
MUFG,5.326
AYI,118.867
XPO,61.41
CHS,5.789
PKI,88.635
HRTX,26.048
SRS,25.33
ERF,8.778
CAL,29.537
BCOR,28.803
UFS,46.001
CBTX,31.881
UDR,43.507
THRM,40.49
WTFC,72.619
PBI,7.176
SKYW,50.06
BID,38.938
S,6.021
KN,15.133
USAT,5.634
ASB,22.062
DNOW,13.512
TPB,33.329
RYN,30.143
IRT,10.41
VRA,8.945
KMX,58.525
KRA,27.817
ASIX,30.828
MBI,9.369
RGR,53.378
MGEE,61.996
KBAL,13.643
ARMK,32.395
IAG,3.568
PPC,19.783
GPRK,16.692
GBLI,32.227
AFSS,14.387
FNCL,37.716
GRF,7.29
LUV,57.323
CDNS,46.521
HAS,90.606
SUZ,25.573
TFSL,16.732
QIWI,15.612
CMC,17.277
FDLO,31.605
ALBO,23.344
FTEC,52.501
ARCI,0.45
FXL,57.489
AWR,65.442
ARRY,18.09
ARGX,102.436
VFH,64.858
EXI,84.399
LUB,1.509
ANGO,20.655
LAC,3.192
POST,92.856
BOX,19.867
ITA,193.157
BERY,50.575
BLL,51.609
FTACW,0.798
SLG,90.87
ADS,177.16
ESS,272.157
ADUS,59.944
TREE,285.476
PFSW,6.115
INFO,50.934
GPS,25.368
COOP,14.941
RCKT,13.611
SCE-L,18.57
ARD,11.776
BIP,38.47
AUTO,3.134
VIG,102.97
CVTI,23.988
APH,86.904
GGZ-A,25.1
AXTA,26.016
CRVS,3.826
INGR,99.083
HX,2.544
MRSN,4.366
SVRA,7.427
SCHA,66.979
IMO,28.152
NBRV,1.934
ROL,36.659
AMCX,61.479
GSUM,2.091
EIX,55.513
FNGU,33.444
DLR,107.708
DOVA,7.643
CF,42.627
TBPH,24.763
CERS,5.729
PETQ,29.094
GARS,7.385
QURE,32.345
CBAY,8.664
ENTA,77.964
ITI,3.743
ENOB,6.234
IMMU,14.376
PSEC,6.76
OFLX,63.406
PRQR,14.54
TAK,20.373
NVRO,47.922
BAP,237.422
EMHY,46.194
SXC,10.974
HALO,16.047
IRIX,4.65
CHRS,12.863
IGV,186.724
AON,153.242
CENX,8.805
CRIS,1.139
PXH,21.308
RIGL,2.043
CJ,15.507
VTL,0.196
MRT,11.378
DX,6.043
SYNH,50.392
RETA,75.225
ARDX,2.078
VCYT,17.527
TTPH,1.137
AMCN,0.548
UHS,132.907
SCZ,55.62
PGX,14.113
ASND,70.204
MIDZ,13.236
USB-H,19.535
LWAY,2.694
LGCY,1.488
VHT,166.373
ARE,129.035
AUPH,6.366
DARE,0.78
APLE,16.139
CPLP,2.183
RL,116.334
NAO,3.435
BLPH,0.68
LKQ,26.251
SHAK,48.51
PNR,41.032
LE,18.352
DRRX,0.596
OCFC,23.98
HTGC,12.888
FLOT,50.751
SPG,181.314
DVA,56.055
DAN,17.461
ASTC,5.029
GENC,13.577
SMFG,7.411
IEF,104.011
IEI,121.338
AGG,106.852
NERV,6.296
LSCC,7.626
SJI,29.737
PFIS,40.603
UVV,57.236
JELD,17.023
ACIA,42.954
AXDX,18.338
YGYI,7.413
CLVS,24.35
IRM,36.671
PEB,31.975
SFLY,45.736
SOHU,20.178
HXL,66.83
SCIF,38.934
LNG,66.22
VICI,21.481
PGTI,16.078
BNCL,15.57
HCM,22.249
PNW,87.415
YUM,93.333
EQH,18.448
SCWX,21.277
TPH,12.509
UVSP,23.756
LB,27.527
RRD,5.109
AOBC,11.924
TGNA,11.532
PEGA,55.113
BFR,13.384
AFG,94.682
CSFL,24.627
DBO,9.986
AFMD,3.197
PPG,104.871
SPYD,36.309
EVRG,56.654
EBS,60.095
GEMP,1.032
APY,34.1
MSTR,130.477
KAMN,57.975
GMDA,14.563
DATA,126.39
ABC,79.517
HNNA,11.885
NBR,2.962
KWEB,42.283
VT,69.708
ALQA,2.496
POR,46.986
USFD,34.314
UIHC,16.049
CMS,51.178
KCAP,3.683
EOG,99.26
PNQI,121.949
BWXT,45.736
CDAY,39.837
PSA-F,22.943
FND,32.931
TUSK,23.046
INDL,58.146
NHF,21.618
CVA,15.738
NTRS,89.04
HGV,30.303
CTT,8.889
TPIC,29.39
IVW,158.379
RES,10.851
AMR,0.996
PNC-P,26.694
SSW,9.401
GASS,3.112
SJNK,26.879
GOOD,19.816
KIRK,10.065
LTHM,12.852
PRSC,62.935
WINA,154.246
G,29.374
DEM,43.335
GPL,0.718
CTY,19.747
EFX,105.528
VNOM,30.463
TRTX,19.528
DRI,106.022
GDI,24.455
LHCG,106.503
CHDN,90.543
WCN,81.191
VYM,81.622
EWG,26.718
ACRS,6.929
EHIC,9.997
TPRE,10.255
UBNK,14.616
KEG,1.69
TMF,18.939
SCI,43.416
HOPE,14.68
NEWR,96.51
DBD,4.134
VTIP,48.046
SPHQ,29.263
CBRL,166.721
TBF,22.571
GPMT,19.53
ABR,11.711
CMO,7.241
TRIP,56.248
IFF,139.124
QTNT,8.166
NGHCO,20.345
BDN,15.248
AAP,159.239
DXJ,49.887
GEVO,2.638
AEYE,11.003
KOSS,1.881
VRAY,6.917
TLYS,11.955
FTCH,19.707
ESRT,15.433
VTV,103.468
EVC,3.83
HLX,6.981
BITA,18.889
FONR,21.821
WRI,28.414
MAN,75.058
NGHCN,20.235
ET,14.452
VCRA,39.755
PDM,19.216
PSO,12.056
GCI,11.215
PE,18.251
COTY,7.213
TOL,35.039
CE,96.517
ARW,74.763
AMZA,5.866
MUB,109.116
DMPI,0.352
VOX,78.264
ISR,0.416
EDGE,0.43
TSG,17.242
FLDM,8.692
FXE,109.047
JGH,14.69
EWM,30.268
DCPH,25.846
AIV,49.465
EUM,18.942
AAXJ,67.464
BIF,10.61
TPR,37.949
CNP,30.16
TV,11.849
SNX,95.509
IHG,58.513
WWE,81.909
ACWX,44.614
UBNT,106.835
HEWG,25.247
IMH,3.6
NESRW,0.8
FXP,65.81
RUSS,14.8
ZEUS,18.628
SCJ,68.415
VG,9.025
PAGS,20.88
MIC,43.072
WVE,35.491
GSKY,10.945
UEPS,4.602
SE,13.515
NG,3.73
CHU,11.377
FSV,80.449
KODK,2.807
GDOT,73.401
APO,27.531
QTNA,14.435
ETV,14.535
LII,224.733
MTW,15.123
ADC,64.819
OXFD,14.09
PFS,24.638
AN,37.288
USLB,30.494
WOOD,66.028
ESSA,15.127
GKOS,61.063
LEG,40.149
SRI,25.783
OFC,24.586
ATO,95.097
FCCY,19.54
AMPH,22.173
MVBF,16.709
NBHC,32.232
CLNC,16.314
ANF,21.247
TDS,35.474
FXU,27.141
DOX,55.426
ARCO,8.796
SRC,38.977
XON,7.467
HTGM,2.12
ATHM,70.742
ELS,104.003
GES,19.286
MIDD,117.208
NSU,4.52
SOHOK,25.7
SRG,40.087
CNNE,18.582
KSU,108.026
TRC,18.614
YELP,36.097
HZNP,20.752
IBTX,53.852
BZH,11.572
PKX,61.979
USG,43.128
SPH,23.093
ADSW,24.836
SPIB,33.483
SPLV,48.843
CONE,53.367
ORIT,16.939
OC,50.724
PTR,63.703
COR,97.625
HII,206.721
NEPT,3.249
MPLX,34.784
CYOU,19.975
COT,14.995
TXRH,61.596
CORT,11.611
SNGX,0.915
CNSL,10.288
CZZ,10.52
MHK,125.352
PES,1.426
PBA,34.964
FR,32.624
BSV,78.781
FTK,2.526
UEC,1.295
CCS,21.914
KBH,20.224
AJX,12.885
I,22.946
CFFN,13.04
FRT,131.238
MGI,2.047
CIK,2.959
FSZ,47.22
INVH,22.488
CLIR,1.251
AMH,22.141
FRO,5.291
IIPR,60.497
VVI,51.406
HWCC,6.34
CTLT,36.192
UBSH,32.242
WTID,9.727
BGCP,6.107
RTTR,0.601
KRP,16.544
SGDJ,26.674
RWO,48.645
MAC,46.658
SLV,14.94
FVC,25.639
EWI,26.05
FNHC,18.481
IBDM,24.509
BKU,34.077
ALTY,14.46
BKH,66.189
DVY,93.569
DOOR,54.815
SSI,0.915
LPT,46.576
AOR,42.915
UNF,136.073
OSIS,88.981
CMRE,5.004
HCAP,10.999
TRP,42.239
BSTI,4.683
AVX,17.509
DNKN,68.276
CPA,94.244
TC,6.51
PAA,23.072
XAR,88.59
WGO,29.344
PAH,11.074
SRNE,2.084
LH,137.188
IWS,83.178
TIP,109.916
NAIL,31.803
PAG,46.358
FOE,16.517
TSLX,19.73
SRT,6.845
TRHC,55.952
BG,54.174
AIMC,29.391
YRCW,5.748
SR,77.068
EZA,55.37
HTLF,45.671
VPL,64.463
HAIN,17.981
VRTS,87.885
TRXC,2.665
HACK,36.508
WRB,76.956
GWB,35.244
PLT,37.745
TDG,380.436
LZB,29.118
INN,11.016
ACST,1.031
WRK,41.265
IQV,125.718
TST,2.126
ACP,11.487
PGRE,14.265
HWC,41.871
GTY,31.638
THO,63.988
GIB,64.618
AX,30.351
SID,2.841
VCSH,78.642
ADNT,18.872
CMCM,6.687
BTE,1.65
ATEC,1.562
YUMC,35.787
CUB,63.58
TEO,16.38
LMRKN,24.68
IWV,156.622
RWR,95.07
SIM,9.67
SVMK,12.835
UGA,24.413
DZZ,5.543
ETRN,20.749
TMV,18.593
CAE,21.244
SPB,54.018
AVA,41.347
REVG,8.222
AAN,49.119
SCHF,30.206
GOGO,4.034
VNM,15.769
SBH,17.207
OOMA,15.036
VRRM,10.25
NCZ,5.322
LXP,9.469
WST,105.615
DGLD,43.99
PDP,51.628
SACH,4.02
CTRE,22.036
HEES,25.984
EWN,28.245
XES,10.885
HEQ,14.354
BRSS,29.128
ENV,52.216
XSOE,27.66
COF-H,25.457
BNED,5.705
RRR,24.932
RNET,13.222
SCHB,63.915
PH,162.77
IIVI,32.204
ADMS,8.701
NLS,7.612
INFY,10.499
ROBO,35.722
CBRE,44.635
BOE,10.196
BOIL,24.98
HAE,96.235
HOS,1.411
WBT,13.795
WSC,10.137
DRV,8.03
SCHH,42.556
TDY,220.888
NXTM,28.921
EIDO,26.63
CWT,46.564
MTZ,43.928
ANGI,16.146
HDSN,1.167
NTRSP,26.294
CXW,19.624
RGS,18.041
FTV,73.959
HSY,106.114
SITE,54.157
YMAB,19.653
ALNY,78.598
MOH,134.445
YANG,52.792
KBWB,50.225
FMBI,22.278
QTRH,0.954
NVT,25.12
HTH,18.521
GBX,42.246
BJRI,52.322
SMSI,1.794
STL,19.378
KLXE,25.437
RTH,98.97
WOR,36.636
AXL,14.362
ASHR,23.722
UBX,11.768
SN,0.27
HUBS,149.524
MPX,14.163
EAT,41.662
SFNC,24.872
CEA,30.752
OUT,20.824
STAG,27.587
MSGN,21.9
JCOM,73.445
NUAN,15.518
FDS,212.28
AQMS,2.202
HES-A,56.765
FCPT,27.845
SPHD,40.584
BHE,24.629
LPX,24.268
INFI,1.222
BAF,13.291
GDV,20.155
KPTI,8.37
DHT,4.048
AXAS,1.198
SSTK,40.182
FLT,198.641
TM,122.153
PRAN,1.402
NLY,10.414
FCOM,30.019
MAA,104.039
HRTG,14.545
ICHR,19.919
ATR,98.128
QNST,18.272
BPTH,2.046
BHVN,38.35
FG,7.754
MTBC,4.153
THG,111.397
ITT,51.717
VTNR,1.359
ROP,283.983
CIVI,17.695
RDVT,7.476
DFRG,7.85
BIS,18.689
UFPI,29.098
CSL,106.835
SLDB,24.105
AP,3.462
CYD,16.456
R,57.174
REGL,54.705
VIAV,10.771
WSBF,16.693
RCI,53.356
NLSN,25.316
RC,15.313
GXC,93.234
GWW,292.415
BRFS,6.374
VET,23.9
BLV,88.08
DSKE,4.045
OTIV,0.767
ZTS,85.217
ERII,7.531
ZEN,65.283
GRID,43.252
MMYT,25.249
JKI,151.11
LAKE,11.237
CABO,867.26
FNF,35.26
QYLD,21.768
TANH,1.71
CVEO,2.249
UPWK,18.923
ABM,33.044
MCF,3.611
WING,66.212
PHUN,169.611
AIT,58.148
BGFV,3.426
SNH,13.552
CIBR,25.304
IJK,206.449
TREX,66.45
TTC,59.546
SKY,16.449
MCY,50.468
CRAY,21.427
BMS,48.179
PDS,2.014
GSH,20.101
BANC,14.945
DIAX,17.297
SON,56.616
ACV,20.917
PTIE,1.157
INWK,4.483
NATH,69.91
ARI,17.949
HTHT,30.321
HTA,28.084
ARC,2.24
ETR,87.088
FSP,7.288
SUM,15.018
CHFS,8.296
PDI,31.852
KALU,98.163
VONE,121.721
HMC,29.749
BHR,10.913
FTA,50.088
CYTR,0.547
SNLN,17.473
PSDO,15.18
DSW,26.99
LIQT,1.856
IPI,3.197
DSU,10.363
SLCA,13.491
IUSV,52.714
UYG,38.262
CPRX,2.404
CNS,37.101
CADE,19.018
PIXY,1.319
FF,17.773
IART,46.026
UUU,1.195
NR,8.269
HWCPL,25.193
CVBF,22.205
KLIC,20.998
LLY,116.424
CPB,34.809
MMC,82.933
CBOE,94.187
TTS,7.425
MCO,154.999
NAV,31.965
VHC,4.862
VSEC,32.312
FN,54.802
SNP,83.8
XOMA,11.943
SAUC,0.995
UUUU,2.889
SFUN,1.686
EIG,41.89
ISRL,115.631
RESI,10.388
ARGT,27.38
AUTL,27.573
TGI,17.529
DPK,15.194
UMH,13.863
CNO,17.516
ALLE,85.019
SGA,32.703
ADTN,14.635
AMWD,66.779
BBDO,10.189
THC,21.801
OGS,80.503
MRNA,14.981
GEO,22.498
MSA,97.098
ECHO,23.934
SNV,36.065
NCMI,6.889
HRC,98.301
FFWM,14.872
IBOC,35.693
EES,35.606
UMPQ,17.711
IYG,123.635
SRCL,43.664
AINV,14.796
BV,14.432
OMI,7.662
AMAL,19.033
WLH,12.298
HOMB,18.438
INT,24.564
CFRX,0.5
NWBI,17.589
TRMK,31.385
VTVT,2.721
JCO,9.378
AEGN,17.814
CSWI,51.146
ALGT,126.19
AKBA,5.559
DRNA,9.916
MTG,12.262
AXS,55.22
WSBC,41.497
BBC,24.149
LSTR,103.326
ORN,4.231
HURN,47.375
WMGI,29.729
RNG,87.957
PNFP,54.675
STT-G,25.626
JKS,15.62
CASA,11.672
ACBI,18.409
NTLA,13.248
DSX,2.936
TTMI,11.242
LYV,52.536
BBVA,6.014
WTTR,8.565
DLHC,4.938
PCI,22.774
TVPT,15.949
APLS,13.064
GWRS,9.605
BPOP,55.296
RDN,18.879
IBKC,74.806
BFIN,15.236
GLYC,10.841
BC,50.249
OIS,17.147
BSIG,12.402
PMBC,7.978
EGAN,7.114
BCML,21.876
LCII,80.75
MDP,54.221
NJR,47.418
AFI,13.074
RBNC,21.415
BCBP,11.402
TNK,1.01
BANF,53.662
RDNT,13.072
PATK,39.531
MCRN,13.573
BAS,4.697
BRC,43.736
SMRT,1.132
MLHR,33.189
CPF,28.766
ECOR,6.144
CELH,3.732
PENN,23.909
ICLN,9.279
DLB,60.898
MTX,56.549
EAF,12.677
HCLP,4.395
SPHB,39.121
NTB,35.811
LOGC,8.563
KMPR,73.932
WMK,47.725
ORBK,61.007
PKG,92.348
MAS,31.905
PUMP,15.942
LTM,11.626
OI,19.644
BBH,124.042
EXG,7.814
STAY,16.534
YTEN,0.98
QDF,42.148
DKS,34.961
FBM,9.214
CBD,26.017
VRCA,11.945
APAM,22.522
SCHP,53.497
GFI,4.012
SF,47.911
WBS,56.026
VNTR,4.593
ICON,0.137
WMS,25.06
ESGE,33.284
BPL,30.166
TCS,7.082
TK,3.482
ECOM,10.561
BCOV,7.587
GNC,3.07
SITC,13.326
FLNT,4.527
DPW,0.093
SCHN,23.493
RVI,30.416
LAWS,29.407
KT,13.856
TBNK,27.589
ATU,22.498
WRLS,10.2
OCC,3.581
VTHR,121.411
JCS,2.413
EYPT,2.186
LDL,25.813
HTBX,1.419
TCX,71.111
EPC,39.063
EPP,43.458
ZAGG,11.169
CDMO,3.699
CASI,3.357
IMMR,9.393
RWX,38.596
DGX,86.472
SPKE,8.195
PDFS,10.295
VECO,9.819
SVVC,13.364
GSM,2.251
GNRC,52.631
KRG,16.393
MESA,9.116
HBB,26.454
WRLD,110.631
DLX,47.365
GDDY,66.289
PLCE,96.235
TNAV,4.22
SMHB,21.891
CPLG,12.146
VSH,19.02
ZIOP,2.049
GMS,18.768
SXCP,13.501
ROX,0.834
BOOM,34.747
RYI,6.98
TAHO,3.698
PAR,24.55
DXJS,38.55
GEL,20.939
NFG,56.848
USX,7.339
NOAH,43.889
CW,112.721
KEX,69.633
ARDS,8.593
AI,8.604
CBNK,11.423
DIOD,32.203
INSI,18.555
OPTN,6.159
SEMG,16.399
AKTS,7.302
DIG,27.998
PAGP,23.125
EGO,2.829
PINC,39.501
NGD,1.118
MFGP,19.351
ACHC,27.64
IYH,187.03
FCN,66.92
ENIA,10.129
VGLT,74.331
AQUA,10.547
TCFC,29.285
IHI,210.01
SMAR,29.955
TX,29.236
