symbol,vwap
EWU,31.203
AME,71.573
RPAI,12.586
AGEN,3.379
PFF,35.954
BT,15.316
OVBC,35.566
SJM,103.473
MD,36.443
NGHC,23.763
FSCT,29.352
FLIC,20.607
RMTI,3.002
MSEX,55.049
IGE,30.257
JEC,63.154
ZIV,66.412
YINN,21.324
EXC,46.437
TTEK,49.398
CTWS,66.693
WPX,12.219
ZUMZ,24.979
CTBI,41.185
PVAC,52.329
MGLN,65.935
OMCL,62.87
FRBK,6.012
SPEM,34.515
RDIV,36.03
MTB,166.883
BBT,49.092
DXC,62.447
BEAT,68.993
SNDX,5.231
ORBC,7.987
HWKN,41.548
SBGI,30.227
ULTI,268.884
CSTR,15.968
GLPI,36.758
PRTA,11.583
ASMB,21.453
ALTM,8.222
JJSF,156.687
PS,28.354
MLPA,8.728
CHRW,86.343
SPAR,8.009
PAYC,143.661
ATRA,34.657
SYNA,39.516
CODA,5.874
XLRN,39.832
INCY,78.781
RXN,25.006
STRA,109.008
NOVT,66.426
BL,44.65
IRWD,13.19
FNSR,21.435
ILPT,21.04
PTLA,26.955
SRDX,49.755
SGC,17.579
NSIT,44.858
SUPN,37.06
EPAY,49.264
HDS,41.173
EDZ,47.527
BLKB,69.334
ALTR,30.877
SRCI,5.097
MNK,21.478
ONCE,43.449
CORE,27.792
FNWB,15.307
VOYA,45.708
GTLS,72.97
EGOV,14.185
CSOD,54.938
VCEL,16.76
SPTN,21.024
TEX,29.773
LTXB,40.583
DGII,11.402
EBIX,55.664
CARB,27.995
BCPC,81.565
ESPR,44.732
AMRK,13.212
CMPR,118.317
CHCT,32.149
EFSC,44.817
RCM,7.853
MYOK,41.142
VRSK,116.561
SGH,24.321
ANIK,37.389
ITRI,52.383
AMSF,59.059
DVN,27.164
GUSH,11.401
NDAQ,85.399
TRUP,24.843
DXCM,141.56
AEP,77.266
LAMR,74.377
BELFB,22.752
CYTK,6.826
SPPI,10.943
IDCC,71.618
SMTC,47.79
ASTE,36.251
LMNR,21.694
PBYI,26.171
ANAB,62.314
BLDR,12.733
COHU,17.537
FIVN,48.36
CSII,29.126
IXJ,58.307
RDUS,17.324
HTBI,27.086
SQM,42.013
SIVB,240.816
PDEX,14.804
BMRN,94.056
LMAT,23.723
CATY,37.31
LILAK,16.193
BPMC,69.744
AMAG,15.402
HUBG,44.363
AERI,46.765
QLYS,82.615
HSKA,96.914
WYND,42.194
NVCR,47.373
SHOO,32.14
MANH,47.971
EWBC,52.186
TRU,59.264
AWI,66.295
GPK,12.189
PCRX,39.968
BF.B,46.06
PPL,30.718
HK,1.676
ESL,121.553
BCE,42.871
TU,34.833
BLCM,3.109
UA,18.999
MGRC,49.432
JBSS,63.985
CNX,13.34
DNR,2.032
CLR,45.912
VIA,32.463
AMJ,24.995
NFX,18.334
ECA,6.912
ARCB,40.231
CG,17.655
TRCO,45.748
BOXL,2.585
OAS,6.105
CHL,52.305
WBC,113.174
CRL,119.968
GSB,4.599
QUAD,13.553
LKSD,7.885
MBSD,23.08
HR,31.774
STOR,31.731
DOC,17.776
DTE,115.046
CI,197.344
COF-G,23.695
CAG,21.274
AJG,72.09
SDY,93.748
PWR,34.757
CVIA,4.833
FMS,36.27
AY,18.394
HLG,35.372
ECH,45.413
RTEC,21.449
ABB,19.082
TCO,50.424
BILI,18.024
MASI,121.579
XOG,4.045
CRC,19.962
CDEV,13.136
OXY,66.748
NBL,22.693
PBF,34.731
CXO,118.655
SM,19.677
ALT,2.983
ESNT,38.675
PTEN,11.616
WLL,28.459
ZSAN,2.431
RDC,12.474
LBTYK,22.738
MEET,5.538
ASPS,22.73
APA,33.046
RIOT,1.87
WU,18.22
IBN,10.42
ENLC,10.853
GPRE,14.169
REI,5.755
MUR,27.653
PSX,94.348
MFM,6.583
CEN,8.127
SFBC,33.811
MDGS,2.497
LOGM,90.037
LCI,7.48
RODM,27.283
VEU,48.485
MUSA,80.92
PRPL,5.64
AMED,128.764
ITRM,6.697
SNSR,17.623
ORG,26.252
TENB,26.957
ABUS,3.521
DLTR,95.814
HEI,81.471
AEM,42.479
SLF,36.067
GGB,4.319
OFIX,52.156
HEP,30.463
DENN,17.629
BEL,24.894
FLR,35.989
AMGP,13.795
XPER,20.979
GRA,70.837
EWC,26.807
HPT,26.458
AEHR,1.18
UNP,159.893
NVTA,13.99
HFC,54.47
RBBN,5.546
BKS,5.83
DOV,87.388
HBAN,13.527
ROIC,17.683
AJRD,38.753
BAM,41.951
FMC,79.982
WFT,0.64
EV,38.085
HT,18.485
KNDI,5.767
FTXL,29.0
PRMW,13.267
FIT,6.029
VVC,72.079
MYL,28.643
TGT,71.705
PK,29.689
ACT,22.858
NMRD,1.029
OLBK,27.009
TGH,12.687
CBSH,60.944
NSPR,0.178
ANSS,159.828
GGG,43.078
SGDM,18.513
FPAY,0.807
DPZ,279.453
NUS,64.079
CASH,23.733
CHN,18.888
BRF,22.52
TDC,44.04
AVT,40.492
PLNT,58.093
TSEM,14.628
SFL,11.913
ICLR,135.917
RDHL,8.621
UPL,0.757
VONG,142.941
MTSI,17.328
DGLY,3.64
DECK,125.986
GSAT,0.66
ITB,32.995
YETI,16.689
ROST,91.703
AZO,839.41
FNV,76.087
ASNA,2.416
BPR,17.836
Z,33.197
CANF,1.252
SWCH,7.974
MOSY,0.177
AYTU,1.138
AGCO,63.287
PHM,26.668
OHRP,0.122
TILE,15.917
NRO,4.545
SOXS,9.558
ZGNX,41.343
AES,16.126
GDS,25.408
AMU,15.743
IRBT,87.642
CCU,27.315
SMTX,5.364
MFC,15.89
ADSK,141.599
NXTD,1.195
SHO,14.315
CLD,0.361
CLS,9.693
ZUO,21.186
MPC,64.731
GTT,28.264
SURF,5.6
SAND,4.967
CBS,49.132
TXT,52.93
BKLN,22.447
CVE,8.011
ACCO,8.809
PGC,27.098
NXQ,13.702
GSG,15.305
PYX,12.858
AEL,30.316
TKR,42.783
CHA,54.603
CSTM,8.169
SOXL,101.707
PLD,67.914
CS,12.37
UTSI,3.397
ECF,8.982
MXWL,2.968
NCI,25.301
HIG,46.223
FIS,104.05
COLD,28.694
IGA,10.03
ARLO,6.925
MOS,31.62
MOD,13.846
JSD,15.387
ATAX,6.473
TPX,52.02
HIFR,21.076
TOCA,10.645
FCF,13.882
SYF,29.995
AQN,10.94
IVE,108.306
HPE,15.458
IDRA,2.709
TTI,2.182
VUG,143.182
TRNO,40.104
ROYT,1.81
LJPC,5.571
WETF,6.398
AXGN,16.379
IWO,183.44
ATHX,1.543
GPC,98.674
REXR,33.69
EAD,7.59
BXP,129.215
ABIL,2.035
GVA,42.291
COWN,15.452
AIG+,6.91
SNCR,7.328
FUL,48.178
MSM,82.966
PME,2.3
FDX,174.224
VO,150.133
BGS,26.699
CNXN,31.939
FEYE,17.418
PLXS,55.251
RS,80.304
NEE,173.25
VSS,100.563
JEF,20.658
XEC,75.447
SILC,32.174
EPZM,9.688
NIB,24.867
WPG,5.694
TYG,24.55
BTU,35.595
TTGT,14.249
JAG,10.421
DBC,15.599
OSPN,13.983
PFPT,98.332
RDWR,23.564
SYMC,20.485
FFIV,157.673
CBL,2.428
HPR,2.777
WLTW,159.591
ITG,30.242
HDLV,25.429
KFRC,32.378
CLI,20.367
KOS,4.965
NRG,40.197
TRN,22.985
HP,54.115
EXR,97.091
RMBS,8.872
IVR,15.988
TSE,48.787
IBKR,50.715
SBGL,3.222
COG,25.646
RRC,11.56
MFA,7.271
IWN,117.699
NWS,12.711
NRE,16.475
RECN,16.535
AHL,41.837
SHOP,159.378
UNVR,20.598
TSN,61.762
MRKR,5.369
CLNY,5.853
TBLT,2.503
MSCI,161.544
CAC,40.285
CNC,130.354
IPG,22.616
SOXX,170.204
VFC,83.828
CNK,40.133
SHEN,45.769
CUBE,30.79
MSI,116.298
CPRT,49.768
TLRD,12.361
COMM,20.85
OCUL,3.757
SEDG,42.291
STNG,19.935
PARR,16.249
MARK,1.853
SNNA,2.532
GNMX,0.193
TBBK,8.546
NUE,59.875
CARS,27.619
LDOS,57.482
TNA,54.254
XBIO,2.128
ALNA,7.826
SPGI,186.026
BHLB,27.776
NMRK,10.088
PCY,27.002
ISSC,2.098
JT,5.965
ESIO,30.0
SA,13.757
AVYA,16.505
TRMB,36.403
XLC,43.632
BRKS,30.143
GORO,4.49
XXII,2.248
PBPB,8.74
XELA,3.635
AQST,7.184
FRAN,0.805
AMBA,37.518
NOV,29.612
DO,10.921
VGK,51.559
CERN,54.493
FNB,11.764
ETJ,8.519
UNH,271.344
HAL,31.096
ICLK,5.341
HOV,0.697
NVIV,1.611
QTEC,74.006
NSTG,20.86
NEXA,8.505
MAIN,36.554
IOSP,68.969
ABCB,37.719
FCAU,16.731
DTO,65.399
NOG,2.55
SHYG,46.003
SALT,4.998
KTOV,1.287
AAOI,16.729
IP,47.077
EQC,32.078
BB,8.021
NI,26.548
MAXR,5.75
KRE,53.69
VTR,63.809
DXD,31.036
TAP,64.589
BWB,11.165
UGLD,100.98
PRT,9.065
TWO,14.545
ARR,21.092
ATH,42.233
KBE,43.032
GIS,43.747
LOMA,12.458
A,73.741
AREX,0.959
SRE,114.029
SCHX,63.336
MTUM,104.594
CL,63.884
SRTY,29.851
AXP,100.945
AMG,104.219
DLNG,2.811
MBFI,44.879
OXSQ,6.601
UBSI,35.195
IAU,12.559
DOG,57.531
RLJ,18.718
IAC,205.67
FLWS,13.274
ALLK,39.208
NOW,190.31
FATE,14.037
APTX,5.375
FII,26.261
AVY,101.98
NMIH,21.789
ASUR,5.513
OMC,76.778
WNEB,9.307
UTHR,115.307
AGFS,4.027
BEP,29.128
FULT,16.235
PYZ,58.0
FFHL,2.176
AEO,21.071
AEG,5.193
AKR,28.219
SSP,18.211
VDE,84.978
PRNB,29.302
SYBX,7.48
CUZ,8.807
AOS,46.995
NTEC,7.821
UMC,1.824
APRN,1.489
GASL,8.116
GTXI,0.887
BFS,53.218
SES,0.74
RTN,169.7
TMK,81.87
BW,0.494
GTE,2.395
CACI,157.064
VMW,145.791
FTXD,21.53
LYG,2.992
NTRA,14.146
NAVI,11.413
GHL,28.685
LQD,115.276
TRTN,35.551
FLEX,8.94
HRB,25.633
UCTT,11.27
VICR,39.864
NDLS,7.257
VST,24.837
ELP,9.858
SSTI,47.398
BMO,73.665
MGP,30.466
BWFG,28.833
KTOVW,0.261
LMFA,1.645
GTX,15.347
FMCIU,10.19
IPO,26.86
CORN,16.301
BH,131.088
WDR,16.789
EMLC,34.113
KEYS,71.616
IDXG,0.9
TRI,51.565
URI,123.509
VIRT,25.346
DELL,47.508
ONB,16.243
XRT,43.954
NEA,12.8
ATI,26.534
VLY,10.261
JBHT,105.254
VNO,68.26
PXD,139.051
IYZ,27.303
WSFS,42.145
LOCO,16.658
LBAI,15.678
NCR,26.701
MBOT,8.468
IWR,50.639
RWM,42.659
PACW,39.003
NE,3.29
GLIBA,44.386
IRDM,18.866
PFLT,12.841
ELLI,72.825
VGR,10.447
ALK,64.256
ZFGN,4.244
PEZ,50.42
QRTEA,21.858
SNSS,0.514
CUBA,5.523
MARA,0.358
NHI,81.503
CR,82.278
GLMD,7.277
TVTY,21.896
MNTA,11.258
AGE,3.983
SB,1.527
PLX,0.433
B,57.757
MIN,3.735
MUFG,5.317
AYI,118.973
XPO,61.154
CHS,5.809
PKI,88.234
HRTX,26.027
SRS,25.322
ERF,8.742
CAL,29.534
BCOR,28.798
UFS,45.991
CBTX,31.846
UDR,43.494
THRM,40.404
WTFC,72.664
PBI,7.179
SKYW,49.734
BID,39.046
S,6.008
KN,15.125
USAT,5.563
ASB,22.063
DNOW,13.436
TPB,32.987
RYN,30.189
IRT,10.418
VRA,8.95
KMX,58.451
KRA,27.842
ASIX,30.669
MBI,9.354
RGR,53.399
MGEE,61.906
KBAL,13.643
ARMK,32.369
IAG,3.568
PPC,19.716
GPRK,16.684
GBLI,32.193
AFSS,14.248
FNCL,37.643
GRF,7.29
LUV,57.258
CDNS,46.452
HAS,90.564
SUZ,25.646
TFSL,16.743
QIWI,15.571
CMC,17.233
FDLO,31.6
ALBO,23.298
FTEC,52.387
ARCI,0.452
FXL,57.47
AWR,65.405
ARRY,18.036
ARGX,102.546
VFH,64.82
EXI,84.3
LUB,1.509
ANGO,20.673
LAC,3.18
POST,92.831
BOX,19.823
ITA,192.675
BERY,50.607
BLL,51.571
FTACW,0.798
SLG,90.848
ADS,176.885
ESS,269.506
ADUS,59.64
TREE,285.64
PFSW,6.107
INFO,50.892
GPS,25.406
COOP,14.949
RCKT,13.575
SCE-L,18.57
ARD,11.75
BIP,38.509
AUTO,3.137
VIG,102.84
CVTI,23.962
APH,86.742
GGZ-A,25.1
AXTA,26.136
CRVS,3.852
INGR,99.026
HX,2.539
MRSN,4.335
SVRA,7.389
SCHA,66.958
IMO,28.104
NBRV,1.946
ROL,36.649
AMCX,61.318
GSUM,2.078
EIX,55.58
FNGU,33.34
DLR,107.747
DOVA,7.648
CF,42.534
TBPH,24.903
CERS,5.718
PETQ,29.071
GARS,7.377
QURE,32.527
CBAY,8.484
ENTA,77.34
ITI,3.715
ENOB,6.351
IMMU,14.383
PSEC,6.739
OFLX,63.406
PRQR,14.398
TAK,20.386
NVRO,47.625
BAP,237.717
EMHY,46.187
SXC,10.848
HALO,16.03
IRIX,4.65
CHRS,12.929
IGV,186.365
AON,152.928
CENX,8.843
CRIS,1.139
PXH,21.288
RIGL,2.033
CJ,15.425
VTL,0.195
MRT,11.363
DX,6.038
SYNH,50.197
RETA,74.575
ARDX,2.071
VCYT,17.502
TTPH,1.134
AMCN,0.556
UHS,132.831
SCZ,55.578
PGX,14.112
ASND,70.455
MIDZ,13.236
USB-H,19.54
LWAY,2.688
LGCY,1.481
VHT,166.288
ARE,129.041
AUPH,6.362
DARE,0.78
APLE,16.128
CPLP,2.201
RL,116.39
NAO,3.444
BLPH,0.679
LKQ,26.231
SHAK,48.627
PNR,41.007
LE,18.433
DRRX,0.599
OCFC,23.964
HTGC,12.832
FLOT,50.751
SPG,180.845
DVA,56.036
DAN,17.439
ASTC,5.01
GENC,13.512
SMFG,7.39
IEF,104.032
IEI,121.341
AGG,106.862
NERV,6.304
LSCC,7.615
SJI,29.735
PFIS,40.603
UVV,56.978
JELD,17.091
ACIA,42.966
AXDX,18.306
YGYI,7.436
CLVS,24.384
IRM,36.625
PEB,31.979
SFLY,45.789
SOHU,20.477
HXL,66.666
SCIF,39.001
LNG,65.827
VICI,21.475
PGTI,16.064
BNCL,15.661
HCM,22.204
PNW,87.461
YUM,93.627
EQH,18.432
SCWX,21.236
TPH,12.542
UVSP,23.748
LB,27.613
RRD,5.074
AOBC,11.869
TGNA,11.522
PEGA,55.054
BFR,13.36
AFG,94.417
CSFL,24.628
DBO,9.969
AFMD,3.199
PPG,105.013
SPYD,36.294
EVRG,56.762
EBS,60.053
GEMP,1.032
APY,33.929
MSTR,131.517
KAMN,57.959
GMDA,14.693
DATA,126.398
ABC,79.551
HNNA,11.685
NBR,2.948
KWEB,42.375
VT,69.666
ALQA,2.497
POR,47.013
USFD,34.313
UIHC,16.033
CMS,51.193
KCAP,3.686
EOG,99.317
PNQI,121.903
BWXT,45.571
CDAY,39.89
PSA-F,22.943
FND,32.865
TUSK,23.062
INDL,58.046
NHF,21.616
CVA,15.744
NTRS,88.911
HGV,30.323
CTT,8.893
TPIC,29.246
IVW,158.278
RES,10.884
AMR,0.998
PNC-P,26.697
SSW,9.404
GASS,3.11
SJNK,26.875
GOOD,19.789
KIRK,10.1
LTHM,12.846
PRSC,63.184
WINA,154.33
G,29.314
DEM,43.325
GPL,0.717
CTY,19.718
EFX,105.466
VNOM,30.35
TRTX,19.485
DRI,106.419
GDI,24.44
LHCG,106.882
CHDN,90.536
WCN,80.968
VYM,81.523
EWG,26.709
ACRS,6.915
EHIC,9.996
TPRE,10.238
UBNK,14.595
KEG,1.633
TMF,18.943
SCI,43.345
HOPE,14.686
NEWR,96.493
DBD,4.123
VTIP,48.046
SPHQ,29.243
CBRL,167.259
TBF,22.564
GPMT,19.503
ABR,11.691
CMO,7.225
TRIP,56.241
IFF,139.094
QTNT,8.225
NGHCO,20.268
BDN,15.233
AAP,158.949
DXJ,49.882
GEVO,2.612
AEYE,11.022
KOSS,1.881
VRAY,6.938
TLYS,11.943
FTCH,20.036
ESRT,15.389
VTV,103.252
EVC,3.813
HLX,7.018
BITA,18.88
FONR,21.849
WRI,28.369
MAN,74.682
NGHCN,20.202
ET,14.365
VCRA,39.746
PDM,19.176
PSO,12.055
GCI,11.201
PE,18.194
COTY,7.228
TOL,35.077
CE,96.178
ARW,74.623
AMZA,5.847
MUB,109.12
DMPI,0.346
VOX,78.132
ISR,0.416
EDGE,0.43
TSG,17.333
FLDM,8.672
FXE,109.042
JGH,14.69
EWM,30.24
DCPH,25.773
AIV,49.415
EUM,18.955
AAXJ,67.446
BIF,10.574
TPR,37.87
CNP,30.151
TV,11.831
SNX,95.525
IHG,58.533
WWE,81.707
ACWX,44.597
UBNT,106.685
HEWG,25.246
IMH,3.6
NESRW,0.8
FXP,65.828
RUSS,14.837
ZEUS,18.624
SCJ,68.41
VG,9.004
PAGS,20.732
MIC,42.857
WVE,35.099
GSKY,10.914
UEPS,4.589
SE,13.439
NG,3.741
CHU,11.381
FSV,80.882
KODK,2.73
GDOT,72.926
APO,27.591
QTNA,14.357
ETV,14.515
LII,225.233
MTW,15.021
ADC,64.574
OXFD,14.111
PFS,24.601
AN,37.189
USLB,30.436
WOOD,65.998
ESSA,15.229
GKOS,60.948
LEG,40.103
SRI,25.717
OFC,24.546
ATO,95.043
FCCY,19.54
AMPH,22.188
MVBF,16.732
NBHC,32.238
CLNC,16.241
ANF,21.249
TDS,35.396
FXU,27.141
DOX,55.434
ARCO,8.774
SRC,38.895
XON,7.45
HTGM,2.101
ATHM,71.352
ELS,103.995
GES,19.283
MIDD,117.196
NSU,4.52
SOHOK,25.7
SRG,40.073
CNNE,18.535
KSU,107.886
TRC,18.604
YELP,36.177
HZNP,20.5
IBTX,53.713
BZH,11.569
PKX,62.286
USG,43.136
SPH,23.096
ADSW,24.801
SPIB,33.478
SPLV,48.804
CONE,53.304
ORIT,16.969
OC,50.578
PTR,63.716
COR,97.623
HII,206.146
NEPT,3.237
MPLX,34.539
CYOU,20.082
COT,14.967
TXRH,61.767
CORT,11.557
SNGX,0.914
CNSL,10.255
CZZ,10.496
MHK,125.419
PES,1.406
PBA,34.862
FR,32.525
BSV,78.782
FTK,2.536
UEC,1.287
CCS,22.054
KBH,20.262
AJX,12.899
I,22.846
CFFN,13.124
FRT,131.1
MGI,2.033
CIK,2.95
FSZ,47.06
INVH,22.449
CLIR,1.24
AMH,22.165
FRO,5.262
IIPR,60.357
VVI,51.345
HWCC,6.338
CTLT,36.068
UBSH,32.258
WTID,9.73
BGCP,6.105
RTTR,0.632
KRP,16.446
SGDJ,26.674
RWO,48.645
MAC,46.762
SLV,14.937
FVC,25.633
EWI,26.019
FNHC,18.428
IBDM,24.509
BKU,34.034
ALTY,14.46
BKH,65.992
DVY,93.5
DOOR,54.963
SSI,0.93
LPT,46.548
AOR,42.863
UNF,135.942
OSIS,88.156
CMRE,5.002
HCAP,10.999
TRP,42.317
BSTI,4.685
AVX,17.507
DNKN,68.346
CPA,94.675
TC,6.51
PAA,23.082
XAR,88.398
WGO,29.309
PAH,11.045
SRNE,2.095
LH,137.061
IWS,82.993
TIP,109.908
NAIL,31.803
PAG,46.313
FOE,16.521
TSLX,19.73
SRT,6.811
TRHC,55.901
BG,54.049
AIMC,29.326
YRCW,5.695
SR,76.926
EZA,55.305
HTLF,45.679
VPL,64.435
HAIN,17.961
VRTS,88.271
TRXC,2.66
HACK,36.49
WRB,76.482
GWB,35.183
PLT,37.719
TDG,378.385
LZB,29.062
INN,11.043
ACST,1.031
WRK,41.268
IQV,125.08
TST,2.126
ACP,11.476
PGRE,14.243
HWC,41.834
GTY,31.556
THO,63.684
GIB,64.415
AX,29.658
SID,2.89
VCSH,78.642
ADNT,18.841
CMCM,6.765
BTE,1.635
ATEC,1.569
YUMC,36.113
CUB,63.678
TEO,16.195
LMRKN,24.607
IWV,156.543
RWR,94.948
SIM,9.67
SVMK,12.844
UGA,24.287
DZZ,5.543
ETRN,20.689
TMV,18.595
CAE,21.204
SPB,53.952
AVA,41.28
REVG,8.197
AAN,48.979
SCHF,30.191
GOGO,4.012
VNM,15.767
SBH,17.242
OOMA,15.115
VRRM,10.245
NCZ,5.309
LXP,9.459
WST,105.541
DGLD,43.979
PDP,51.618
SACH,4.02
CTRE,21.98
HEES,25.908
EWN,28.237
XES,10.875
HEQ,14.349
BRSS,29.001
ENV,52.112
XSOE,27.66
COF-H,25.415
BNED,5.706
RRR,24.908
RNET,13.195
SCHB,63.854
PH,162.505
IIVI,32.2
ADMS,8.518
NLS,7.581
INFY,10.467
ROBO,35.702
CBRE,44.585
BOE,10.19
BOIL,24.862
HAE,96.012
HOS,1.411
WBT,13.753
WSC,10.104
DRV,8.048
SCHH,42.49
TDY,220.88
NXTM,28.931
EIDO,26.602
CWT,46.577
MTZ,43.607
ANGI,16.077
HDSN,1.142
NTRSP,26.286
CXW,19.599
RGS,17.978
FTV,73.729
HSY,105.829
SITE,55.16
YMAB,19.492
ALNY,78.321
MOH,134.773
YANG,52.81
KBWB,50.108
FMBI,22.27
QTRH,0.941
NVT,25.09
HTH,18.476
GBX,42.171
BJRI,52.583
SMSI,1.793
STL,19.359
KLXE,25.178
RTH,98.951
WOR,36.542
AXL,14.338
ASHR,23.724
UBX,11.791
SN,0.273
HUBS,149.201
MPX,14.163
EAT,41.965
SFNC,24.87
CEA,30.752
OUT,20.797
STAG,27.602
MSGN,21.836
JCOM,73.432
NUAN,15.477
FDS,211.801
AQMS,2.193
HES-A,56.705
FCPT,27.81
SPHD,40.555
BHE,24.558
LPX,24.208
INFI,1.223
BAF,13.316
GDV,20.145
KPTI,8.33
DHT,4.043
AXAS,1.196
SSTK,40.179
FLT,198.213
TM,122.045
PRAN,1.4
NLY,10.411
FCOM,29.865
MAA,103.846
HRTG,14.538
ICHR,19.997
ATR,98.058
QNST,18.244
BPTH,2.043
BHVN,38.126
FG,7.708
MTBC,4.207
THG,111.121
ITT,51.497
VTNR,1.362
ROP,283.207
CIVI,17.673
RDVT,7.45
DFRG,7.898
BIS,18.688
UFPI,29.075
CSL,106.675
SLDB,23.996
AP,3.487
CYD,16.482
R,56.873
REGL,54.701
VIAV,10.754
WSBF,16.717
RCI,53.378
NLSN,25.274
RC,15.312
GXC,93.256
GWW,292.869
BRFS,6.418
VET,23.828
BLV,88.08
DSKE,4.044
OTIV,0.763
ZTS,85.107
ERII,7.516
ZEN,65.315
GRID,43.252
MMYT,25.027
JKI,151.097
LAKE,11.237
CABO,869.365
FNF,35.206
QYLD,21.765
TANH,1.71
CVEO,2.244
UPWK,19.001
ABM,33.278
MCF,3.491
WING,66.524
PHUN,174.009
AIT,58.277
BGFV,3.398
SNH,13.465
CIBR,25.296
IJK,206.383
TREX,66.469
TTC,59.494
SKY,16.536
MCY,50.333
CRAY,21.448
BMS,48.193
PDS,2.012
GSH,20.098
BANC,14.931
DIAX,17.22
SON,56.573
ACV,20.841
PTIE,1.161
INWK,4.482
NATH,69.912
ARI,17.897
HTHT,30.493
HTA,28.037
ARC,2.223
ETR,87.097
FSP,7.271
SUM,15.081
CHFS,8.406
PDI,31.811
KALU,98.089
VONE,121.608
HMC,29.722
BHR,10.874
FTA,50.066
CYTR,0.545
SNLN,17.473
PSDO,15.154
DSW,26.964
LIQT,1.807
IPI,3.155
DSU,10.37
SLCA,13.52
IUSV,52.678
UYG,38.137
CPRX,2.398
CNS,37.06
CADE,18.95
PIXY,1.312
FF,17.768
IART,45.944
UUU,1.195
NR,8.272
HWCPL,25.247
CVBF,22.189
KLIC,21.018
LLY,116.299
CPB,34.733
MMC,82.771
CBOE,94.242
TTS,7.406
MCO,154.938
NAV,31.918
VHC,4.828
VSEC,32.411
FN,54.888
SNP,83.757
XOMA,11.917
SAUC,0.997
UUUU,2.89
SFUN,1.689
EIG,41.825
ISRL,116.896
RESI,10.29
ARGT,27.283
AUTL,27.629
TGI,17.434
DPK,15.194
UMH,13.825
CNO,17.468
ALLE,84.985
SGA,32.626
ADTN,14.533
AMWD,66.754
BBDO,10.203
THC,21.734
OGS,80.593
MRNA,14.968
GEO,22.481
MSA,97.182
ECHO,23.921
SNV,36.006
NCMI,6.878
HRC,98.082
FFWM,14.916
IBOC,35.67
EES,35.611
UMPQ,17.691
IYG,123.539
SRCL,43.667
AINV,14.731
BV,14.414
OMI,7.618
AMAL,19.023
WLH,12.343
HOMB,18.396
INT,24.479
CFRX,0.5
NWBI,17.596
TRMK,31.34
VTVT,2.697
JCO,9.355
AEGN,17.808
CSWI,51.219
ALGT,124.866
AKBA,5.495
DRNA,10.039
MTG,12.247
AXS,54.984
WSBC,41.517
BBC,24.0
LSTR,102.688
ORN,4.221
HURN,47.365
WMGI,29.684
RNG,87.842
PNFP,54.52
STT-G,25.64
JKS,15.576
CASA,11.651
ACBI,18.419
NTLA,13.168
DSX,2.948
TTMI,11.219
LYV,52.419
BBVA,6.012
WTTR,8.533
DLHC,4.938
PCI,22.781
TVPT,15.906
APLS,13.029
GWRS,9.605
BPOP,55.139
RDN,18.881
IBKC,74.818
BFIN,15.109
GLYC,10.724
BC,49.934
OIS,17.148
BSIG,12.392
PMBC,7.977
EGAN,7.077
BCML,21.98
LCII,80.588
MDP,54.19
NJR,47.426
AFI,13.068
RBNC,21.858
BCBP,11.364
TNK,1.01
BANF,53.657
RDNT,13.018
PATK,39.632
MCRN,13.572
BAS,4.642
BRC,43.652
SMRT,1.13
MLHR,33.125
CPF,28.542
ECOR,6.141
CELH,3.687
PENN,23.807
ICLN,9.279
DLB,61.29
MTX,56.465
EAF,12.626
HCLP,4.409
SPHB,39.086
NTB,35.796
LOGC,8.535
KMPR,73.751
WMK,47.769
ORBK,60.906
PKG,92.349
MAS,31.962
PUMP,15.885
LTM,11.644
OI,19.619
BBH,124.037
EXG,7.802
STAY,16.535
YTEN,0.98
QDF,42.095
DKS,34.919
FBM,9.218
CBD,26.026
VRCA,11.904
APAM,22.486
SCHP,53.48
GFI,4.008
SF,47.865
WBS,56.058
VNTR,4.601
ICON,0.137
WMS,25.086
ESGE,33.261
BPL,30.063
TCS,7.065
TK,3.479
ECOM,10.565
BCOV,7.579
GNC,3.077
SITC,13.313
FLNT,4.534
DPW,0.093
SCHN,23.492
RVI,30.478
LAWS,29.413
KT,13.88
TBNK,27.55
ATU,22.473
WRLS,10.2
OCC,3.581
VTHR,121.411
JCS,2.413
EYPT,2.216
LDL,25.649
HTBX,1.422
TCX,71.109
EPC,39.118
EPP,43.441
ZAGG,11.17
CDMO,3.698
CASI,3.321
IMMR,9.374
RWX,38.537
DGX,86.262
SPKE,8.27
PDFS,10.307
VECO,9.865
SVVC,13.362
GSM,2.252
GNRC,52.615
KRG,16.359
MESA,9.063
HBB,26.744
WRLD,109.165
DLX,47.331
GDDY,66.235
PLCE,95.867
TNAV,4.2
SMHB,21.868
CPLG,12.162
VSH,18.948
ZIOP,2.038
GMS,18.827
SXCP,13.529
ROX,0.833
BOOM,34.694
RYI,6.979
TAHO,3.697
PAR,24.677
DXJS,38.55
GEL,20.926
NFG,56.811
USX,7.308
NOAH,43.729
CW,112.43
KEX,69.372
ARDS,8.593
AI,8.587
CBNK,11.423
DIOD,32.218
INSI,18.555
OPTN,6.181
SEMG,16.439
AKTS,7.271
DIG,27.998
PAGP,23.135
EGO,2.815
PINC,39.483
NGD,1.131
MFGP,19.333
ACHC,27.603
IYH,186.539
FCN,66.662
ENIA,10.133
VGLT,74.323
AQUA,10.487
TCFC,29.27
IHI,209.537
SMAR,30.045
TX,29.239
