symbol,vwap
EWU,31.205
AME,71.711
RPAI,12.62
AGEN,3.384
PFF,35.968
BT,15.327
OVBC,35.566
SJM,103.555
MD,36.481
NGHC,23.793
FSCT,29.468
FLIC,20.627
RMTI,2.989
MSEX,55.001
IGE,30.281
JEC,63.219
ZIV,66.516
YINN,21.33
EXC,46.468
TTEK,49.644
CTWS,66.7
WPX,12.245
ZUMZ,24.973
CTBI,41.166
PVAC,52.332
MGLN,65.982
OMCL,63.02
FRBK,6.018
SPEM,34.532
RDIV,36.122
MTB,166.968
BBT,49.132
DXC,62.486
BEAT,69.066
SNDX,5.253
ORBC,7.965
HWKN,41.579
SBGI,30.296
ULTI,267.739
CSTR,15.968
GLPI,36.783
PRTA,11.648
ASMB,21.473
ALTM,8.173
JJSF,155.88
PS,28.299
MLPA,8.743
CHRW,86.321
SPAR,8.008
PAYC,143.626
ATRA,34.924
SYNA,39.501
CODA,5.948
XLRN,39.936
INCY,78.759
RXN,25.045
STRA,108.568
NOVT,66.529
BL,44.666
IRWD,13.198
FNSR,21.424
ILPT,21.075
PTLA,26.95
SRDX,49.778
SGC,17.563
NSIT,44.899
SUPN,37.263
EPAY,49.256
HDS,41.194
EDZ,47.493
BLKB,69.443
ALTR,30.997
SRCI,5.088
MNK,21.484
ONCE,43.505
CORE,27.821
FNWB,15.307
VOYA,45.778
GTLS,73.017
EGOV,14.205
CSOD,54.947
VCEL,16.699
SPTN,21.024
TEX,29.8
LTXB,40.567
DGII,11.438
EBIX,55.704
CARB,28.018
BCPC,81.617
ESPR,44.65
AMRK,13.188
CMPR,117.557
CHCT,32.198
EFSC,44.83
RCM,7.863
MYOK,41.156
VRSK,116.796
SGH,24.283
ANIK,37.384
ITRI,52.369
AMSF,59.061
DVN,27.178
GUSH,11.444
NDAQ,85.615
TRUP,24.855
DXCM,141.62
AEP,77.271
LAMR,74.407
BELFB,22.75
CYTK,6.843
SPPI,10.961
IDCC,71.715
SMTC,47.753
ASTE,36.221
LMNR,21.682
PBYI,26.124
ANAB,62.743
BLDR,12.736
COHU,17.535
FIVN,48.382
CSII,29.073
IXJ,58.332
RDUS,17.358
HTBI,27.119
SQM,41.979
SIVB,241.76
PDEX,14.767
BMRN,94.147
LMAT,23.736
CATY,37.322
LILAK,16.189
BPMC,69.762
AMAG,15.344
HUBG,44.335
AERI,46.861
QLYS,82.886
HSKA,98.135
WYND,42.245
NVCR,47.21
SHOO,32.222
MANH,48.004
EWBC,52.22
TRU,59.286
AWI,66.284
GPK,12.169
PCRX,39.951
BF.B,46.103
PPL,30.73
HK,1.677
ESL,121.548
BCE,42.902
TU,34.855
BLCM,3.115
UA,18.997
MGRC,49.482
JBSS,64.137
CNX,13.382
DNR,2.038
CLR,46.015
VIA,32.571
AMJ,25.057
NFX,18.358
ECA,6.922
ARCB,40.236
CG,17.655
TRCO,45.752
BOXL,2.569
OAS,6.118
CHL,52.293
WBC,113.118
CRL,120.809
GSB,4.595
QUAD,13.562
LKSD,7.903
MBSD,23.08
HR,31.848
STOR,31.744
DOC,17.823
DTE,115.067
CI,197.232
COF-G,23.695
CAG,21.389
AJG,72.203
SDY,93.761
PWR,34.803
CVIA,4.797
FMS,36.271
AY,18.357
HLG,35.125
ECH,45.451
RTEC,21.425
ABB,19.088
TCO,50.558
BILI,18.023
MASI,121.671
XOG,4.051
CRC,20.014
CDEV,13.143
OXY,66.798
NBL,22.694
PBF,34.802
CXO,118.921
SM,19.713
ALT,2.988
ESNT,38.681
PTEN,11.71
WLL,28.543
ZSAN,2.431
RDC,12.473
LBTYK,22.682
MEET,5.539
ASPS,22.786
APA,33.065
RIOT,1.881
WU,18.236
IBN,10.424
ENLC,10.876
GPRE,14.189
REI,5.771
MUR,27.669
PSX,94.383
MFM,6.587
CEN,8.134
SFBC,33.811
MDGS,2.494
LOGM,90.085
LCI,7.47
RODM,27.301
VEU,48.519
MUSA,80.844
PRPL,5.64
AMED,128.981
ITRM,6.697
SNSR,17.623
ORG,26.252
TENB,26.968
ABUS,3.524
DLTR,95.872
HEI,81.939
AEM,42.434
SLF,36.062
GGB,4.316
OFIX,52.206
HEP,30.477
DENN,17.583
BEL,24.893
FLR,35.98
AMGP,13.832
XPER,21.015
GRA,70.991
EWC,26.815
HPT,26.48
AEHR,1.18
UNP,159.999
NVTA,13.948
HFC,54.639
RBBN,5.548
BKS,5.836
DOV,87.677
HBAN,13.536
ROIC,17.722
AJRD,38.781
BAM,41.953
FMC,80.126
WFT,0.636
EV,38.103
HT,18.495
KNDI,5.758
FTXL,29.0
PRMW,13.177
FIT,6.021
VVC,72.073
MYL,28.699
TGT,71.788
PK,29.707
ACT,22.866
NMRD,1.029
OLBK,27.027
TGH,12.707
CBSH,60.936
NSPR,0.179
ANSS,160.08
GGG,43.032
SGDM,18.513
FPAY,0.807
DPZ,278.805
NUS,64.273
CASH,23.769
CHN,18.872
BRF,22.52
TDC,44.091
AVT,40.543
PLNT,58.07
TSEM,14.618
SFL,11.922
ICLR,136.223
RDHL,8.601
UPL,0.758
VONG,143.086
MTSI,17.303
DGLY,3.636
DECK,125.941
GSAT,0.66
ITB,32.968
YETI,16.69
ROST,91.737
AZO,841.013
FNV,75.913
ASNA,2.423
BPR,17.846
Z,33.098
CANF,1.249
SWCH,7.97
MOSY,0.178
AYTU,1.145
AGCO,63.341
PHM,26.613
OHRP,0.121
TILE,15.899
NRO,4.583
SOXS,9.56
ZGNX,41.615
AES,16.132
GDS,25.47
AMU,15.743
IRBT,87.73
CCU,27.278
SMTX,5.363
MFC,15.914
ADSK,141.792
NXTD,1.195
SHO,14.316
CLD,0.363
CLS,9.708
ZUO,21.22
MPC,64.855
GTT,28.028
SURF,5.589
SAND,4.965
CBS,49.154
TXT,53.072
BKLN,22.442
CVE,8.022
ACCO,8.812
PGC,27.089
NXQ,13.703
GSG,15.307
PYX,13.12
AEL,30.356
TKR,42.833
CHA,54.586
CSTM,8.163
SOXL,101.701
PLD,67.969
CS,12.373
UTSI,3.4
ECF,8.983
MXWL,2.977
NCI,25.334
HIG,46.273
FIS,104.138
COLD,28.728
IGA,10.03
ARLO,6.928
MOS,31.655
MOD,13.901
JSD,15.388
ATAX,6.476
TPX,52.137
HIFR,21.09
TOCA,10.626
FCF,13.79
SYF,30.015
AQN,10.937
IVE,108.335
HPE,15.454
IDRA,2.713
TTI,2.17
VUG,143.295
TRNO,40.173
ROYT,1.806
LJPC,5.583
WETF,6.404
AXGN,16.347
IWO,183.646
ATHX,1.558
GPC,98.749
REXR,33.723
EAD,7.591
BXP,129.371
ABIL,2.035
GVA,42.29
COWN,15.467
AIG+,7.044
SNCR,7.329
FUL,48.299
MSM,83.218
PME,2.3
FDX,174.628
VO,150.262
BGS,26.665
CNXN,31.921
FEYE,17.412
PLXS,55.293
RS,80.329
NEE,173.251
VSS,100.595
JEF,20.694
XEC,75.634
SILC,31.954
EPZM,9.756
NIB,24.871
WPG,5.709
TYG,24.578
BTU,35.668
TTGT,14.228
JAG,10.456
DBC,15.604
OSPN,13.983
PFPT,98.352
RDWR,23.573
SYMC,20.516
FFIV,157.719
CBL,2.427
HPR,2.779
WLTW,159.754
ITG,30.246
HDLV,25.429
KFRC,32.405
CLI,20.369
KOS,4.976
NRG,40.213
TRN,23.018
HP,54.524
EXR,97.167
RMBS,8.912
IVR,15.998
TSE,48.986
IBKR,50.686
SBGL,3.217
COG,25.642
RRC,11.581
MFA,7.272
IWN,117.796
NWS,12.717
NRE,16.487
RECN,16.549
AHL,41.816
SHOP,159.658
UNVR,20.592
TSN,61.854
MRKR,5.38
CLNY,5.86
TBLT,2.506
MSCI,161.656
CAC,40.148
CNC,130.333
IPG,22.648
SOXX,170.207
VFC,83.914
CNK,40.16
SHEN,45.793
CUBE,30.79
MSI,116.414
CPRT,49.772
TLRD,12.384
COMM,20.865
OCUL,3.752
SEDG,42.181
STNG,19.905
PARR,16.31
MARK,1.852
SNNA,2.515
GNMX,0.193
TBBK,8.548
NUE,59.838
CARS,27.633
LDOS,57.639
TNA,54.386
XBIO,2.128
ALNA,7.826
SPGI,186.089
BHLB,27.817
NMRK,10.102
PCY,27.006
ISSC,2.101
JT,5.973
ESIO,29.998
SA,13.743
AVYA,16.527
TRMB,36.46
XLC,43.715
BRKS,30.175
GORO,4.486
XXII,2.253
PBPB,8.687
XELA,3.634
AQST,7.185
FRAN,0.805
AMBA,37.522
NOV,29.554
DO,10.942
VGK,51.568
CERN,54.513
FNB,11.771
ETJ,8.518
UNH,271.316
HAL,31.188
ICLK,5.345
HOV,0.694
NVIV,1.611
QTEC,74.024
NSTG,21.062
NEXA,8.437
MAIN,36.576
IOSP,68.927
ABCB,37.672
FCAU,16.772
DTO,64.559
NOG,2.549
SHYG,46.01
SALT,4.965
KTOV,1.287
AAOI,16.777
IP,47.097
EQC,32.094
BB,8.029
NI,26.554
MAXR,5.753
KRE,53.72
VTR,63.907
DXD,30.975
TAP,64.773
BWB,11.193
UGLD,101.004
PRT,9.038
TWO,14.545
ARR,21.11
ATH,42.289
KBE,43.046
GIS,43.789
LOMA,12.487
A,73.895
AREX,0.959
SRE,113.999
SCHX,63.403
MTUM,104.953
CL,63.948
SRTY,29.808
AXP,101.031
AMG,104.278
DLNG,2.819
MBFI,44.875
OXSQ,6.629
UBSI,35.262
IAU,12.56
DOG,57.498
RLJ,18.668
IAC,205.986
FLWS,13.246
ALLK,39.319
NOW,190.857
FATE,14.023
APTX,5.365
FII,26.342
AVY,102.349
NMIH,21.746
ASUR,5.496
OMC,76.937
WNEB,9.313
UTHR,115.401
AGFS,4.028
BEP,29.123
FULT,16.244
PYZ,58.0
FFHL,2.171
AEO,21.089
AEG,5.192
AKR,28.292
SSP,18.208
VDE,85.024
PRNB,29.328
SYBX,7.463
CUZ,8.811
AOS,47.054
NTEC,7.802
UMC,1.824
APRN,1.487
GASL,8.138
GTXI,0.888
BFS,53.234
SES,0.74
RTN,169.934
TMK,82.081
BW,0.495
GTE,2.396
CACI,157.71
VMW,145.807
FTXD,21.53
LYG,2.998
NTRA,14.092
NAVI,11.43
GHL,28.694
LQD,115.279
TRTN,35.559
FLEX,8.976
HRB,25.626
UCTT,11.28
VICR,40.087
NDLS,7.235
VST,24.862
ELP,9.833
SSTI,47.396
BMO,73.725
MGP,30.577
BWFG,28.843
KTOVW,0.261
LMFA,1.628
GTX,15.41
FMCIU,10.19
IPO,26.86
CORN,16.301
BH,131.099
WDR,16.796
EMLC,34.116
KEYS,71.778
IDXG,0.9
TRI,51.582
URI,123.695
VIRT,25.392
DELL,47.537
ONB,16.247
XRT,43.963
NEA,12.795
ATI,26.565
VLY,10.267
JBHT,105.405
VNO,68.402
PXD,139.191
IYZ,27.322
WSFS,42.035
LOCO,16.609
LBAI,15.689
NCR,26.705
MBOT,8.475
IWR,50.711
RWM,42.641
PACW,39.006
NE,3.289
GLIBA,44.315
IRDM,18.919
PFLT,12.845
ELLI,72.839
VGR,10.5
ALK,64.452
ZFGN,4.236
PEZ,50.42
QRTEA,21.833
SNSS,0.514
CUBA,5.523
MARA,0.356
NHI,81.612
CR,82.495
GLMD,7.278
TVTY,21.844
MNTA,11.237
AGE,3.955
SB,1.524
PLX,0.432
B,57.803
MIN,3.736
MUFG,5.317
AYI,119.022
XPO,61.341
CHS,5.798
PKI,88.474
HRTX,26.036
SRS,25.322
ERF,8.765
CAL,29.541
BCOR,28.796
UFS,45.998
CBTX,31.846
UDR,43.492
THRM,40.464
WTFC,72.661
PBI,7.177
SKYW,50.007
BID,38.997
S,6.013
KN,15.125
USAT,5.622
ASB,22.068
DNOW,13.486
TPB,33.104
RYN,30.156
IRT,10.412
VRA,8.945
KMX,58.489
KRA,27.846
ASIX,30.804
MBI,9.366
RGR,53.373
MGEE,61.954
KBAL,13.64
ARMK,32.39
IAG,3.568
PPC,19.763
GPRK,16.669
GBLI,32.193
AFSS,14.352
FNCL,37.688
GRF,7.29
LUV,57.321
CDNS,46.494
HAS,90.588
SUZ,25.587
TFSL,16.741
QIWI,15.595
CMC,17.258
FDLO,31.6
ALBO,23.343
FTEC,52.44
ARCI,0.451
FXL,57.468
AWR,65.429
ARRY,18.083
ARGX,102.431
VFH,64.828
EXI,84.399
LUB,1.509
ANGO,20.654
LAC,3.191
POST,92.92
BOX,19.847
ITA,192.965
BERY,50.584
BLL,51.61
FTACW,0.799
SLG,90.862
ADS,177.119
ESS,269.444
ADUS,59.796
TREE,285.522
PFSW,6.107
INFO,50.922
GPS,25.38
COOP,14.941
RCKT,13.569
SCE-L,18.57
ARD,11.763
BIP,38.498
AUTO,3.134
VIG,102.935
CVTI,23.978
APH,86.846
GGZ-A,25.1
AXTA,26.068
CRVS,3.837
INGR,99.079
HX,2.542
MRSN,4.359
SVRA,7.39
SCHA,66.968
IMO,28.131
NBRV,1.945
ROL,36.674
AMCX,61.427
GSUM,2.09
EIX,55.567
FNGU,33.34
DLR,107.724
DOVA,7.642
CF,42.596
TBPH,24.873
CERS,5.727
PETQ,29.083
GARS,7.383
QURE,32.353
CBAY,8.616
ENTA,77.471
ITI,3.723
ENOB,6.258
IMMU,14.372
PSEC,6.753
OFLX,63.406
PRQR,14.455
TAK,20.381
NVRO,47.762
BAP,237.508
EMHY,46.194
SXC,10.91
HALO,16.047
IRIX,4.65
CHRS,12.897
IGV,186.57
AON,153.192
CENX,8.825
CRIS,1.139
PXH,21.308
RIGL,2.036
CJ,15.494
VTL,0.195
MRT,11.371
DX,6.042
SYNH,50.332
RETA,74.987
ARDX,2.075
VCYT,17.516
TTPH,1.137
AMCN,0.549
UHS,132.913
SCZ,55.611
PGX,14.113
ASND,70.425
MIDZ,13.236
USB-H,19.542
LWAY,2.692
LGCY,1.483
VHT,166.347
ARE,129.075
AUPH,6.352
DARE,0.78
APLE,16.136
CPLP,2.203
RL,116.364
NAO,3.446
BLPH,0.679
LKQ,26.242
SHAK,48.514
PNR,41.034
LE,18.387
DRRX,0.598
OCFC,23.98
HTGC,12.882
FLOT,50.751
SPG,181.16
DVA,56.077
DAN,17.458
ASTC,5.01
GENC,13.512
SMFG,7.407
IEF,104.011
IEI,121.338
AGG,106.854
NERV,6.299
LSCC,7.616
SJI,29.776
PFIS,40.603
UVV,57.149
JELD,17.059
ACIA,42.906
AXDX,18.332
YGYI,7.419
CLVS,24.394
IRM,36.654
PEB,31.971
SFLY,45.749
SOHU,20.254
HXL,66.74
SCIF,38.934
LNG,66.071
VICI,21.482
PGTI,16.076
BNCL,15.581
HCM,22.259
PNW,87.434
YUM,93.382
EQH,18.443
SCWX,21.25
TPH,12.526
UVSP,23.759
LB,27.591
RRD,5.102
AOBC,11.911
TGNA,11.532
PEGA,55.101
BFR,13.367
AFG,94.601
CSFL,24.628
DBO,9.971
AFMD,3.197
PPG,104.957
SPYD,36.299
EVRG,56.695
EBS,60.091
GEMP,1.032
APY,33.998
MSTR,131.106
KAMN,57.972
GMDA,14.621
DATA,126.415
ABC,79.567
HNNA,11.885
NBR,2.948
KWEB,42.308
VT,69.679
ALQA,2.496
POR,47.006
USFD,34.322
UIHC,16.056
CMS,51.194
KCAP,3.686
EOG,99.301
PNQI,121.909
BWXT,45.655
CDAY,39.85
PSA-F,22.943
FND,32.912
TUSK,23.045
INDL,58.125
NHF,21.615
CVA,15.739
NTRS,89.017
HGV,30.316
CTT,8.891
TPIC,29.359
IVW,158.322
RES,10.883
AMR,0.993
PNC-P,26.697
SSW,9.404
GASS,3.108
SJNK,26.879
GOOD,19.803
KIRK,10.101
LTHM,12.86
PRSC,62.939
WINA,154.252
G,29.354
DEM,43.33
GPL,0.718
CTY,19.738
EFX,105.481
VNOM,30.453
TRTX,19.528
DRI,106.087
GDI,24.445
LHCG,106.591
CHDN,90.541
WCN,81.09
VYM,81.606
EWG,26.714
ACRS,6.921
EHIC,9.996
TPRE,10.251
UBNK,14.607
KEG,1.662
TMF,18.94
SCI,43.399
HOPE,14.681
NEWR,96.52
DBD,4.134
VTIP,48.046
SPHQ,29.251
CBRL,166.849
TBF,22.564
GPMT,19.537
ABR,11.707
CMO,7.241
TRIP,56.241
IFF,139.148
QTNT,8.177
NGHCO,20.345
BDN,15.235
AAP,159.217
DXJ,49.886
GEVO,2.636
AEYE,11.022
KOSS,1.881
VRAY,6.919
TLYS,11.952
FTCH,19.929
ESRT,15.419
VTV,103.449
EVC,3.825
HLX,6.986
BITA,18.887
FONR,21.838
WRI,28.409
MAN,74.812
NGHCN,20.234
ET,14.413
VCRA,39.75
PDM,19.201
PSO,12.056
GCI,11.213
PE,18.22
COTY,7.224
TOL,35.05
CE,96.369
ARW,74.726
AMZA,5.852
MUB,109.119
DMPI,0.351
VOX,78.196
ISR,0.416
EDGE,0.43
TSG,17.275
FLDM,8.684
FXE,109.045
JGH,14.69
EWM,30.252
DCPH,25.805
AIV,49.478
EUM,18.946
AAXJ,67.452
BIF,10.604
TPR,37.932
CNP,30.164
TV,11.833
SNX,95.508
IHG,58.518
WWE,81.865
ACWX,44.609
UBNT,106.765
HEWG,25.246
IMH,3.6
NESRW,0.8
FXP,65.812
RUSS,14.806
ZEUS,18.618
SCJ,68.415
VG,9.019
PAGS,20.785
MIC,43.0
WVE,35.363
GSKY,10.925
UEPS,4.598
SE,13.504
NG,3.736
CHU,11.377
FSV,80.709
KODK,2.8
GDOT,73.127
APO,27.572
QTNA,14.368
ETV,14.52
LII,225.104
MTW,15.095
ADC,64.688
OXFD,14.108
PFS,24.608
AN,37.234
USLB,30.436
WOOD,66.023
ESSA,15.229
GKOS,61.013
LEG,40.141
SRI,25.765
OFC,24.563
ATO,95.091
FCCY,19.54
AMPH,22.179
MVBF,16.709
NBHC,32.238
CLNC,16.318
ANF,21.245
TDS,35.466
FXU,27.141
DOX,55.447
ARCO,8.782
SRC,38.939
XON,7.444
HTGM,2.119
ATHM,71.17
ELS,104.014
GES,19.293
MIDD,117.244
NSU,4.52
SOHOK,25.7
SRG,40.094
CNNE,18.56
KSU,108.077
TRC,18.626
YELP,36.109
HZNP,20.676
IBTX,53.786
BZH,11.554
PKX,62.154
USG,43.132
SPH,23.102
ADSW,24.83
SPIB,33.482
SPLV,48.831
CONE,53.386
ORIT,16.966
OC,50.681
PTR,63.721
COR,97.662
HII,206.512
NEPT,3.237
MPLX,34.691
CYOU,20.01
COT,14.999
TXRH,61.635
CORT,11.563
SNGX,0.915
CNSL,10.285
CZZ,10.5
MHK,125.403
PES,1.423
PBA,34.907
FR,32.615
BSV,78.781
FTK,2.535
UEC,1.295
CCS,21.947
KBH,20.224
AJX,12.899
I,22.954
CFFN,13.064
FRT,131.209
MGI,2.044
CIK,2.95
FSZ,47.22
INVH,22.476
CLIR,1.247
AMH,22.159
FRO,5.277
IIPR,60.473
VVI,51.339
HWCC,6.34
CTLT,36.143
UBSH,32.239
WTID,9.727
BGCP,6.112
RTTR,0.631
KRP,16.501
SGDJ,26.674
RWO,48.645
MAC,46.699
SLV,14.939
FVC,25.636
EWI,26.035
FNHC,18.449
IBDM,24.509
BKU,34.067
ALTY,14.46
BKH,66.161
DVY,93.565
DOOR,54.856
SSI,0.92
LPT,46.57
AOR,42.915
UNF,135.992
OSIS,88.816
CMRE,5.005
HCAP,10.999
TRP,42.284
BSTI,4.682
AVX,17.511
DNKN,68.236
CPA,94.489
TC,6.51
PAA,23.08
XAR,88.447
WGO,29.336
PAH,11.075
SRNE,2.091
LH,137.098
IWS,83.113
TIP,109.917
NAIL,31.803
PAG,46.331
FOE,16.524
TSLX,19.729
SRT,6.836
TRHC,55.945
BG,54.155
AIMC,29.371
YRCW,5.727
SR,77.065
EZA,55.351
HTLF,45.682
VPL,64.455
HAIN,17.971
VRTS,88.055
TRXC,2.664
HACK,36.501
WRB,76.829
GWB,35.223
PLT,37.745
TDG,379.791
LZB,29.098
INN,11.024
ACST,1.031
WRK,41.27
IQV,125.488
TST,2.126
ACP,11.486
PGRE,14.256
HWC,41.851
GTY,31.605
THO,63.865
GIB,64.564
AX,30.216
SID,2.873
VCSH,78.641
ADNT,18.855
CMCM,6.736
BTE,1.645
ATEC,1.564
YUMC,35.851
CUB,63.605
TEO,16.28
LMRKN,24.677
IWV,156.594
RWR,95.029
SIM,9.67
SVMK,12.836
UGA,24.413
DZZ,5.543
ETRN,20.71
TMV,18.589
CAE,21.236
SPB,53.997
AVA,41.308
REVG,8.216
AAN,49.025
SCHF,30.201
GOGO,4.032
VNM,15.768
SBH,17.219
OOMA,15.076
VRRM,10.247
NCZ,5.318
LXP,9.469
WST,105.608
DGLD,43.991
PDP,51.628
SACH,4.02
CTRE,22.016
HEES,25.958
EWN,28.243
XES,10.879
HEQ,14.353
BRSS,29.056
ENV,52.146
XSOE,27.66
COF-H,25.415
BNED,5.708
RRR,24.929
RNET,13.195
SCHB,63.901
PH,162.7
IIVI,32.146
ADMS,8.618
NLS,7.594
INFY,10.488
ROBO,35.722
CBRE,44.592
BOE,10.193
BOIL,24.98
HAE,96.15
HOS,1.411
WBT,13.786
WSC,10.144
DRV,8.031
SCHH,42.524
TDY,220.941
NXTM,28.92
EIDO,26.622
CWT,46.567
MTZ,43.826
ANGI,16.138
HDSN,1.164
NTRSP,26.294
CXW,19.62
RGS,18.02
FTV,73.946
HSY,106.078
SITE,54.693
YMAB,19.642
ALNY,78.483
MOH,134.553
YANG,52.794
KBWB,50.224
FMBI,22.275
QTRH,0.941
NVT,25.119
HTH,18.504
GBX,42.263
BJRI,52.418
SMSI,1.794
STL,19.372
KLXE,25.356
RTH,98.97
WOR,36.583
AXL,14.356
ASHR,23.722
UBX,11.775
SN,0.273
HUBS,149.431
MPX,14.163
EAT,41.693
SFNC,24.869
CEA,30.752
OUT,20.822
STAG,27.595
MSGN,21.874
JCOM,73.487
NUAN,15.513
FDS,212.21
AQMS,2.198
HES-A,56.714
FCPT,27.814
SPHD,40.573
BHE,24.593
LPX,24.268
INFI,1.222
BAF,13.304
GDV,20.148
KPTI,8.352
DHT,4.051
AXAS,1.199
SSTK,40.178
FLT,198.434
TM,122.117
PRAN,1.401
NLY,10.414
FCOM,29.942
MAA,103.966
HRTG,14.542
ICHR,19.917
ATR,98.176
QNST,18.227
BPTH,2.044
BHVN,38.202
FG,7.748
MTBC,4.167
THG,111.311
ITT,51.695
VTNR,1.361
ROP,283.905
CIVI,17.685
RDVT,7.45
DFRG,7.857
BIS,18.7
UFPI,29.084
CSL,106.831
SLDB,24.016
AP,3.478
CYD,16.482
R,57.075
REGL,54.729
VIAV,10.765
WSBF,16.705
RCI,53.388
NLSN,25.297
RC,15.313
GXC,93.234
GWW,292.644
BRFS,6.386
VET,23.873
BLV,88.08
DSKE,4.045
OTIV,0.767
ZTS,85.238
ERII,7.529
ZEN,65.307
GRID,43.252
MMYT,25.114
JKI,151.097
LAKE,11.237
CABO,867.263
FNF,35.246
QYLD,21.766
TANH,1.71
CVEO,2.245
UPWK,18.954
ABM,33.093
MCF,3.581
WING,66.319
PHUN,169.897
AIT,58.267
BGFV,3.418
SNH,13.535
CIBR,25.304
IJK,206.435
TREX,66.468
TTC,59.533
SKY,16.442
MCY,50.419
CRAY,21.417
BMS,48.189
PDS,2.013
GSH,20.098
BANC,14.934
DIAX,17.22
SON,56.611
ACV,20.841
PTIE,1.161
INWK,4.48
NATH,69.923
ARI,17.937
HTHT,30.361
HTA,28.072
ARC,2.218
ETR,87.122
FSP,7.278
SUM,15.062
CHFS,8.388
PDI,31.846
KALU,98.11
VONE,121.681
HMC,29.741
BHR,10.902
FTA,50.072
CYTR,0.545
SNLN,17.473
PSDO,15.164
DSW,26.99
LIQT,1.83
IPI,3.188
DSU,10.37
SLCA,13.499
IUSV,52.701
UYG,38.181
CPRX,2.4
CNS,37.095
CADE,19.002
PIXY,1.319
FF,17.776
IART,46.009
UUU,1.195
NR,8.269
HWCPL,25.247
CVBF,22.206
KLIC,20.957
LLY,116.41
CPB,34.787
MMC,82.906
CBOE,94.291
TTS,7.408
MCO,154.99
NAV,31.937
VHC,4.853
VSEC,32.421
FN,54.835
SNP,83.795
XOMA,11.941
SAUC,0.997
UUUU,2.891
SFUN,1.686
EIG,41.881
ISRL,116.896
RESI,10.377
ARGT,27.31
AUTL,27.63
TGI,17.488
DPK,15.194
UMH,13.855
CNO,17.48
ALLE,85.029
SGA,32.626
ADTN,14.608
AMWD,66.808
BBDO,10.196
THC,21.826
OGS,80.59
MRNA,14.97
GEO,22.496
MSA,97.055
ECHO,23.952
SNV,36.028
NCMI,6.883
HRC,98.313
FFWM,14.896
IBOC,35.681
EES,35.606
UMPQ,17.702
IYG,123.635
SRCL,43.68
AINV,14.783
BV,14.434
OMI,7.667
AMAL,19.036
WLH,12.313
HOMB,18.416
INT,24.525
CFRX,0.5
NWBI,17.589
TRMK,31.375
VTVT,2.702
JCO,9.366
AEGN,17.809
CSWI,51.16
ALGT,125.615
AKBA,5.526
DRNA,9.948
MTG,12.261
AXS,55.105
WSBC,41.517
BBC,24.0
LSTR,103.081
ORN,4.23
HURN,47.393
WMGI,29.723
RNG,87.889
PNFP,54.552
STT-G,25.644
JKS,15.595
CASA,11.667
ACBI,18.415
NTLA,13.213
DSX,2.938
TTMI,11.23
LYV,52.491
BBVA,6.014
WTTR,8.558
DLHC,4.938
PCI,22.766
TVPT,15.914
APLS,13.048
GWRS,9.605
BPOP,55.216
RDN,18.882
IBKC,74.808
BFIN,15.228
GLYC,10.783
BC,50.113
OIS,17.142
BSIG,12.403
PMBC,7.978
EGAN,7.102
BCML,21.876
LCII,80.615
MDP,54.244
NJR,47.438
AFI,13.072
RBNC,21.769
BCBP,11.387
TNK,1.01
BANF,53.659
RDNT,13.05
PATK,39.594
MCRN,13.586
BAS,4.673
BRC,43.701
SMRT,1.13
MLHR,33.174
CPF,28.678
ECOR,6.141
CELH,3.712
PENN,23.854
ICLN,9.279
DLB,61.043
MTX,56.488
EAF,12.652
HCLP,4.403
SPHB,39.114
NTB,35.794
LOGC,8.536
KMPR,73.818
WMK,47.741
ORBK,60.996
PKG,92.373
MAS,31.937
PUMP,15.919
LTM,11.642
OI,19.653
BBH,124.042
EXG,7.81
STAY,16.54
YTEN,0.98
QDF,42.131
DKS,34.95
FBM,9.22
CBD,26.007
VRCA,11.93
APAM,22.514
SCHP,53.499
GFI,4.016
SF,47.945
WBS,56.067
VNTR,4.586
ICON,0.137
WMS,25.088
ESGE,33.284
BPL,30.09
TCS,7.083
TK,3.481
ECOM,10.557
BCOV,7.589
GNC,3.075
SITC,13.329
FLNT,4.527
DPW,0.093
SCHN,23.51
RVI,30.457
LAWS,29.433
KT,13.87
TBNK,27.55
ATU,22.487
WRLS,10.2
OCC,3.581
VTHR,121.411
JCS,2.413
EYPT,2.199
LDL,25.718
HTBX,1.419
TCX,71.109
EPC,39.139
EPP,43.457
ZAGG,11.169
CDMO,3.698
CASI,3.333
IMMR,9.387
RWX,38.59
DGX,86.401
SPKE,8.239
PDFS,10.298
VECO,9.845
SVVC,13.364
GSM,2.252
GNRC,52.616
KRG,16.388
MESA,9.091
HBB,26.654
WRLD,110.0
DLX,47.366
GDDY,66.29
PLCE,96.144
TNAV,4.207
SMHB,21.875
CPLG,12.152
VSH,18.987
ZIOP,2.041
GMS,18.784
SXCP,13.501
ROX,0.833
BOOM,34.735
RYI,6.979
TAHO,3.696
PAR,24.569
DXJS,38.55
GEL,20.933
NFG,56.852
USX,7.313
NOAH,43.859
CW,112.544
KEX,69.527
ARDS,8.593
AI,8.601
CBNK,11.423
DIOD,32.197
INSI,18.555
OPTN,6.172
SEMG,16.424
AKTS,7.277
DIG,27.998
PAGP,23.132
EGO,2.828
PINC,39.487
NGD,1.124
MFGP,19.351
ACHC,27.622
IYH,186.948
FCN,66.81
ENIA,10.13
VGLT,74.331
AQUA,10.523
TCFC,29.27
IHI,209.862
SMAR,30.024
TX,29.229
