symbol,vwap
EWU,31.217
AME,71.869
RPAI,12.625
AGEN,3.428
PFF,35.988
BT,15.336
OVBC,35.379
SJM,103.63
MD,36.468
NGHC,23.849
FSCT,29.573
FLIC,20.665
RMTI,2.949
MSEX,54.864
IGE,30.304
JEC,63.246
ZIV,66.74
YINN,21.607
EXC,46.499
TTEK,49.885
CTWS,66.864
WPX,12.266
ZUMZ,25.093
CTBI,41.14
PVAC,52.358
MGLN,66.035
OMCL,63.139
FRBK,6.006
SPEM,34.625
RDIV,36.139
MTB,167.218
BBT,49.165
DXC,62.663
BEAT,69.175
SNDX,5.293
ORBC,7.964
HWKN,41.443
SBGI,30.397
ULTI,267.616
CSTR,15.972
GLPI,36.788
PRTA,11.666
ASMB,21.498
ALTM,8.22
JJSF,153.851
PS,28.296
MLPA,8.792
CHRW,86.086
SPAR,8.005
PAYC,143.668
ATRA,35.136
SYNA,39.606
CODA,6.04
XLRN,39.977
INCY,78.807
RXN,25.176
STRA,108.574
NOVT,66.715
BL,44.73
IRWD,13.214
FNSR,21.466
ILPT,21.093
PTLA,26.978
SRDX,49.945
SGC,17.595
NSIT,45.045
SUPN,37.48
EPAY,49.337
HDS,41.284
EDZ,46.908
BLKB,69.728
ALTR,31.203
SRCI,5.069
MNK,21.514
ONCE,43.722
CORE,27.878
FNWB,15.197
VOYA,45.891
GTLS,73.281
EGOV,14.225
CSOD,54.976
VCEL,16.607
SPTN,21.039
TEX,29.853
LTXB,40.508
DGII,11.426
EBIX,55.964
CARB,28.043
BCPC,81.669
ESPR,44.631
AMRK,13.145
CMPR,116.862
CHCT,32.266
EFSC,44.835
RCM,7.878
MYOK,41.243
VRSK,117.138
SGH,24.272
ANIK,37.68
ITRI,52.56
AMSF,59.234
DVN,27.258
GUSH,11.522
NDAQ,86.053
TRUP,25.046
DXCM,141.7
AEP,77.275
LAMR,74.365
BELFB,22.743
CYTK,6.864
SPPI,10.986
IDCC,71.855
SMTC,47.77
ASTE,36.368
LMNR,21.678
PBYI,26.093
ANAB,63.281
BLDR,12.765
COHU,17.564
FIVN,48.615
CSII,29.411
IXJ,58.378
RDUS,17.505
HTBI,27.152
SQM,41.87
SIVB,241.975
PDEX,14.739
BMRN,94.641
LMAT,23.747
CATY,37.356
LILAK,16.186
BPMC,69.842
AMAG,15.279
HUBG,44.291
AERI,46.834
QLYS,82.883
HSKA,98.382
WYND,42.322
NVCR,47.151
SHOO,32.23
MANH,48.035
EWBC,52.225
TRU,59.236
AWI,66.21
GPK,12.126
PCRX,40.065
BF.B,46.157
PPL,30.733
HK,1.678
ESL,121.527
BCE,42.932
TU,34.881
BLCM,3.111
UA,19.004
MGRC,49.534
JBSS,64.195
CNX,13.456
DNR,2.05
CLR,46.294
VIA,32.77
AMJ,25.146
NFX,18.359
ECA,6.921
ARCB,40.354
CG,17.681
TRCO,45.781
BOXL,2.556
OAS,6.138
CHL,52.354
WBC,113.059
CRL,121.329
GSB,4.602
QUAD,13.544
LKSD,7.896
MBSD,23.08
HR,31.858
STOR,31.741
DOC,17.842
DTE,115.078
CI,197.612
COF-G,23.73
CAG,21.432
AJG,72.376
SDY,93.87
PWR,34.842
CVIA,4.75
FMS,36.276
AY,18.236
HLG,35.117
ECH,45.601
RTEC,21.465
ABB,19.119
TCO,50.476
BILI,18.059
MASI,121.831
XOG,4.078
CRC,20.127
CDEV,13.183
OXY,66.79
NBL,22.691
PBF,34.953
CXO,119.148
SM,19.823
ALT,3.074
ESNT,38.68
PTEN,11.821
WLL,28.747
ZSAN,2.44
RDC,12.443
LBTYK,22.724
MEET,5.56
ASPS,22.902
APA,33.115
RIOT,1.883
WU,18.249
IBN,10.431
ENLC,10.916
GPRE,14.212
REI,5.789
MUR,27.676
PSX,94.416
MFM,6.586
CEN,8.18
SFBC,33.811
MDGS,2.49
LOGM,90.181
LCI,7.465
RODM,27.353
VEU,48.603
MUSA,80.596
PRPL,5.676
AMED,129.109
ITRM,6.697
SNSR,17.623
ORG,26.214
TENB,26.948
ABUS,3.616
DLTR,95.861
HEI,82.172
AEM,42.515
SLF,36.054
GGB,4.311
OFIX,52.332
HEP,30.626
DENN,17.553
BEL,24.896
FLR,36.015
AMGP,13.86
XPER,21.101
GRA,71.078
EWC,26.845
HPT,26.493
AEHR,1.18
UNP,160.076
NVTA,13.934
HFC,54.941
RBBN,5.552
BKS,5.827
DOV,88.015
HBAN,13.54
ROIC,17.735
AJRD,38.786
BAM,42.001
FMC,80.295
WFT,0.641
EV,38.115
HT,18.538
KNDI,5.782
FTXL,29.0
PRMW,13.123
FIT,6.026
VVC,72.271
MYL,28.815
TGT,71.955
PK,29.726
ACT,22.882
NMRD,1.028
OLBK,27.044
TGH,12.726
CBSH,60.912
NSPR,0.179
ANSS,160.636
GGG,42.935
SGDM,18.515
FPAY,0.807
DPZ,277.994
NUS,64.319
CASH,23.85
CHN,18.897
BRF,22.52
TDC,44.098
AVT,40.623
PLNT,58.031
TSEM,14.634
SFL,11.94
ICLR,137.173
RDHL,8.58
UPL,0.755
VONG,143.588
MTSI,17.397
DGLY,3.63
DECK,126.056
GSAT,0.662
ITB,33.005
YETI,16.72
ROST,91.875
AZO,841.034
FNV,75.883
ASNA,2.427
BPR,17.862
Z,33.168
CANF,1.241
SWCH,8.019
MOSY,0.178
AYTU,1.17
AGCO,63.491
PHM,26.613
OHRP,0.121
TILE,15.881
NRO,4.586
SOXS,9.506
ZGNX,41.647
AES,16.174
GDS,25.714
AMU,15.785
IRBT,88.792
CCU,27.195
SMTX,5.27
MFC,15.929
ADSK,142.355
NXTD,1.193
SHO,14.32
CLD,0.374
CLS,9.732
ZUO,21.257
MPC,64.975
GTT,27.863
SURF,5.586
SAND,4.986
CBS,49.212
TXT,53.209
BKLN,22.444
CVE,8.027
ACCO,8.816
PGC,27.049
NXQ,13.705
GSG,15.308
PYX,14.08
AEL,30.397
TKR,42.91
CHA,54.628
CSTM,8.162
SOXL,102.461
PLD,68.04
CS,12.375
UTSI,3.402
ECF,8.987
MXWL,2.98
NCI,25.365
HIG,46.407
FIS,104.527
COLD,28.741
IGA,10.031
ARLO,6.931
MOS,31.696
MOD,13.991
JSD,15.391
ATAX,6.48
TPX,52.38
HIFR,21.115
TOCA,10.726
FCF,13.752
SYF,30.025
AQN,10.924
IVE,108.66
HPE,15.475
IDRA,2.727
TTI,2.174
VUG,143.66
TRNO,40.22
ROYT,1.806
LJPC,5.604
WETF,6.468
AXGN,16.275
IWO,183.822
ATHX,1.559
GPC,98.734
REXR,33.738
EAD,7.594
BXP,129.458
ABIL,2.033
GVA,42.415
COWN,15.511
AIG+,7.043
SNCR,7.315
FUL,48.31
MSM,83.5
PME,2.3
FDX,175.555
VO,150.743
BGS,26.468
CNXN,31.935
FEYE,17.42
PLXS,55.344
RS,80.456
NEE,173.263
VSS,100.705
JEF,20.797
XEC,75.795
SILC,31.687
EPZM,9.858
NIB,24.878
WPG,5.762
TYG,24.624
BTU,35.796
TTGT,14.216
JAG,10.521
DBC,15.614
OSPN,14.018
PFPT,98.363
RDWR,23.582
SYMC,20.568
FFIV,157.891
CBL,2.432
HPR,2.801
WLTW,160.088
ITG,30.247
HDLV,25.455
KFRC,32.443
CLI,20.357
KOS,5.002
NRG,40.2
TRN,23.062
HP,55.154
EXR,97.175
RMBS,8.969
IVR,16.003
TSE,49.092
IBKR,50.645
SBGL,3.212
COG,25.567
RRC,11.605
MFA,7.275
IWN,117.994
NWS,12.754
NRE,16.476
RECN,16.564
AHL,41.802
SHOP,160.127
UNVR,20.572
TSN,61.954
MRKR,5.386
CLNY,5.862
TBLT,2.53
MSCI,161.773
CAC,40.088
CNC,130.153
IPG,22.677
SOXX,170.863
VFC,84.089
CNK,40.135
SHEN,45.911
CUBE,30.752
MSI,116.394
CPRT,49.797
TLRD,12.425
COMM,20.876
OCUL,3.751
SEDG,42.134
STNG,19.904
PARR,16.397
MARK,1.855
SNNA,2.482
GNMX,0.193
TBBK,8.562
NUE,59.907
CARS,27.542
LDOS,57.875
TNA,54.704
XBIO,2.116
ALNA,7.784
SPGI,186.532
BHLB,27.91
NMRK,10.115
PCY,27.064
ISSC,2.101
JT,6.001
ESIO,29.998
SA,13.766
AVYA,16.632
TRMB,36.555
XLC,43.839
BRKS,30.246
GORO,4.519
XXII,2.278
PBPB,8.67
XELA,3.624
AQST,7.182
FRAN,0.803
AMBA,37.658
NOV,29.565
DO,10.96
VGK,51.706
CERN,54.512
FNB,11.793
ETJ,8.529
UNH,270.492
HAL,31.27
ICLK,5.349
HOV,0.686
NVIV,1.611
QTEC,74.344
NSTG,21.321
NEXA,8.417
MAIN,36.606
IOSP,68.704
ABCB,37.622
FCAU,16.883
DTO,64.559
NOG,2.551
SHYG,46.052
SALT,4.849
KTOV,1.285
AAOI,16.887
IP,47.149
EQC,32.106
BB,8.034
NI,26.561
MAXR,5.756
KRE,53.769
VTR,63.886
DXD,30.93
TAP,65.047
BWB,11.221
UGLD,101.617
PRT,9.026
TWO,14.541
ARR,21.108
ATH,42.338
KBE,43.085
GIS,43.828
LOMA,12.53
A,74.209
AREX,0.959
SRE,114.146
SCHX,63.528
MTUM,104.939
CL,63.932
SRTY,29.534
AXP,101.37
AMG,104.486
DLNG,2.81
MBFI,44.911
OXSQ,6.66
UBSI,35.301
IAU,12.565
DOG,57.448
RLJ,18.649
IAC,206.526
FLWS,13.179
ALLK,39.366
NOW,190.889
FATE,14.054
APTX,5.327
FII,26.382
AVY,102.16
NMIH,21.665
ASUR,5.46
OMC,77.141
WNEB,9.315
UTHR,115.573
AGFS,4.022
BEP,29.114
FULT,16.26
PYZ,58.193
FFHL,2.153
AEO,21.118
AEG,5.213
AKR,28.342
SSP,18.228
VDE,85.059
PRNB,29.366
SYBX,7.442
CUZ,8.821
AOS,47.103
NTEC,7.8
UMC,1.834
APRN,1.481
GASL,8.197
GTXI,0.894
BFS,53.319
SES,0.784
RTN,170.554
TMK,82.362
BW,0.491
GTE,2.4
CACI,158.359
VMW,146.019
FTXD,21.53
LYG,3.001
NTRA,14.132
NAVI,11.465
GHL,28.741
LQD,115.328
TRTN,35.673
FLEX,9.092
HRB,25.586
UCTT,11.365
VICR,40.161
NDLS,7.17
VST,24.897
ELP,9.82
SSTI,47.564
BMO,73.809
MGP,30.683
BWFG,28.898
KTOVW,0.261
LMFA,1.634
GTX,15.486
FMCIU,10.19
IPO,26.86
CORN,16.3
BH,130.518
WDR,16.811
EMLC,34.274
KEYS,72.071
IDXG,0.9
TRI,51.622
URI,124.75
VIRT,25.449
DELL,47.588
ONB,16.247
XRT,43.986
NEA,12.791
ATI,26.704
VLY,10.277
JBHT,105.815
VNO,68.596
PXD,139.638
IYZ,27.394
WSFS,42.01
LOCO,16.574
LBAI,15.719
NCR,26.751
MBOT,8.474
IWR,50.786
RWM,42.583
PACW,38.995
NE,3.291
GLIBA,44.255
IRDM,18.967
PFLT,12.852
ELLI,72.892
VGR,10.531
ALK,64.734
ZFGN,4.242
PEZ,50.42
QRTEA,21.846
SNSS,0.514
CUBA,5.523
MARA,0.356
NHI,81.714
CR,82.698
GLMD,7.311
TVTY,21.884
MNTA,11.271
AGE,3.946
SB,1.52
PLX,0.434
B,57.979
MIN,3.748
MUFG,5.336
AYI,118.945
XPO,61.436
CHS,5.777
PKI,88.892
HRTX,26.087
SRS,25.323
ERF,8.8
CAL,29.554
BCOR,28.856
UFS,46.049
CBTX,31.892
UDR,43.516
THRM,40.638
WTFC,72.598
PBI,7.186
SKYW,50.238
BID,38.956
S,6.041
KN,15.167
USAT,5.668
ASB,22.059
DNOW,13.582
TPB,33.378
RYN,30.12
IRT,10.405
VRA,8.949
KMX,58.564
KRA,27.963
ASIX,30.904
MBI,9.391
RGR,53.396
MGEE,62.098
KBAL,13.657
ARMK,32.416
IAG,3.573
PPC,19.801
GPRK,16.716
GBLI,32.224
AFSS,14.442
FNCL,37.757
GRF,7.29
LUV,57.352
CDNS,46.68
HAS,90.692
SUZ,25.553
TFSL,16.722
QIWI,15.63
CMC,17.329
FDLO,31.611
ALBO,23.748
FTEC,52.595
ARCI,0.449
FXL,57.585
AWR,65.512
ARRY,18.12
ARGX,102.472
VFH,64.939
EXI,84.408
LUB,1.509
ANGO,20.65
LAC,3.192
POST,92.79
BOX,19.925
ITA,193.308
BERY,50.562
BLL,51.586
FTACW,0.798
SLG,90.881
ADS,177.345
ESS,271.783
ADUS,60.044
TREE,285.891
PFSW,6.139
INFO,51.01
GPS,25.362
COOP,14.964
RCKT,13.643
SCE-L,18.572
ARD,11.785
BIP,38.546
AUTO,3.133
VIG,103.153
CVTI,24.008
APH,87.012
GGZ-A,25.1
AXTA,25.988
CRVS,3.826
INGR,99.141
HX,2.547
MRSN,4.366
SVRA,7.466
SCHA,67.11
IMO,28.182
NBRV,1.933
ROL,36.675
AMCX,61.567
GSUM,2.093
EIX,55.579
FNGU,33.58
DLR,107.66
DOVA,7.662
CF,42.706
TBPH,24.822
CERS,5.728
PETQ,29.125
GARS,7.387
QURE,32.333
CBAY,8.668
ENTA,77.95
ITI,3.776
ENOB,6.233
IMMU,14.399
PSEC,6.769
OFLX,63.406
PRQR,14.603
TAK,20.359
NVRO,48.139
BAP,237.495
EMHY,46.202
SXC,11.057
HALO,16.054
IRIX,4.65
CHRS,12.849
IGV,186.864
AON,153.415
CENX,8.8
CRIS,1.14
PXH,21.343
RIGL,2.063
CJ,15.556
VTL,0.196
MRT,11.384
DX,6.049
SYNH,50.494
RETA,75.35
ARDX,2.08
VCYT,17.53
TTPH,1.137
AMCN,0.545
UHS,132.874
SCZ,55.681
PGX,14.125
ASND,70.861
MIDZ,13.236
USB-H,19.467
LWAY,2.695
LGCY,1.487
VHT,166.614
ARE,129.027
AUPH,6.369
DARE,0.78
APLE,16.142
CPLP,2.183
RL,116.474
NAO,3.434
BLPH,0.68
LKQ,26.289
SHAK,48.555
PNR,41.067
LE,18.316
DRRX,0.596
OCFC,24.008
HTGC,12.9
FLOT,50.752
SPG,181.405
DVA,56.005
DAN,17.495
ASTC,5.028
GENC,13.597
SMFG,7.422
IEF,104.056
IEI,121.401
AGG,106.882
NERV,6.31
LSCC,7.654
SJI,29.721
PFIS,40.716
UVV,57.363
JELD,16.991
ACIA,42.993
AXDX,18.319
YGYI,7.402
CLVS,24.324
IRM,36.695
PEB,31.97
SFLY,45.807
SOHU,20.146
HXL,66.973
SCIF,39.02
LNG,66.229
VICI,21.476
PGTI,16.149
BNCL,15.572
HCM,22.275
PNW,87.556
YUM,93.287
EQH,18.479
SCWX,21.298
TPH,12.507
UVSP,23.755
LB,27.511
RRD,5.116
AOBC,11.954
TGNA,11.546
PEGA,55.16
BFR,13.401
AFG,94.822
CSFL,24.635
DBO,9.991
AFMD,3.201
PPG,104.81
SPYD,36.367
EVRG,56.655
EBS,60.146
GEMP,1.033
APY,34.216
MSTR,129.874
KAMN,58.014
GMDA,14.386
DATA,126.882
ABC,79.302
HNNA,11.877
NBR,2.989
KWEB,42.349
VT,69.838
ALQA,2.496
POR,47.001
USFD,34.291
UIHC,16.045
CMS,51.185
KCAP,3.684
EOG,99.172
PNQI,122.45
BWXT,45.832
CDAY,39.856
PSA-F,22.943
FND,33.032
TUSK,23.065
INDL,58.16
NHF,21.621
CVA,15.749
NTRS,89.189
HGV,30.341
CTT,8.891
TPIC,29.415
IVW,159.004
RES,10.884
AMR,1.005
PNC-P,26.694
SSW,9.407
GASS,3.112
SJNK,26.885
GOOD,19.813
KIRK,10.053
LTHM,12.823
PRSC,62.921
WINA,154.213
G,29.398
DEM,43.502
GPL,0.718
CTY,19.748
EFX,105.575
VNOM,30.506
TRTX,19.525
DRI,105.928
GDI,24.453
LHCG,106.361
CHDN,90.565
WCN,81.278
VYM,81.681
EWG,26.758
ACRS,6.944
EHIC,9.997
TPRE,10.271
UBNK,14.624
KEG,1.696
TMF,18.888
SCI,43.455
HOPE,14.692
NEWR,96.605
DBD,4.138
VTIP,48.065
SPHQ,29.338
CBRL,166.629
TBF,22.616
GPMT,19.536
ABR,11.717
CMO,7.241
TRIP,56.35
IFF,139.196
QTNT,8.13
NGHCO,20.374
BDN,15.257
AAP,159.203
DXJ,49.913
GEVO,2.64
AEYE,11.003
KOSS,1.881
VRAY,6.916
TLYS,11.961
FTCH,19.665
ESRT,15.452
VTV,103.561
EVC,3.85
HLX,6.988
BITA,18.895
FONR,21.803
WRI,28.41
MAN,75.231
NGHCN,20.287
ET,14.474
VCRA,39.787
PDM,19.23
PSO,12.062
GCI,11.181
PE,18.409
COTY,7.203
TOL,35.096
CE,96.759
ARW,74.809
AMZA,5.872
MUB,109.117
DMPI,0.353
VOX,78.297
ISR,0.416
EDGE,0.43
TSG,17.276
FLDM,8.688
FXE,109.287
JGH,14.69
EWM,30.348
DCPH,25.883
AIV,49.436
EUM,18.92
AAXJ,67.546
BIF,10.614
TPR,37.983
CNP,30.166
TV,11.885
SNX,95.511
IHG,58.505
WWE,82.1
ACWX,44.716
UBNT,106.98
HEWG,25.253
IMH,3.608
NESRW,0.8
FXP,65.761
RUSS,14.703
ZEUS,18.646
SCJ,68.415
VG,9.033
PAGS,20.937
MIC,43.078
WVE,35.549
GSKY,10.948
UEPS,4.604
SE,13.525
NG,3.731
CHU,11.394
FSV,80.468
KODK,2.811
GDOT,73.85
APO,27.456
QTNA,14.456
ETV,14.543
LII,224.654
MTW,15.161
ADC,64.845
OXFD,14.082
PFS,24.643
AN,37.314
USLB,30.494
WOOD,66.234
ESSA,15.122
GKOS,61.115
LEG,40.186
SRI,25.828
OFC,24.618
ATO,95.142
FCCY,19.54
AMPH,22.151
MVBF,16.709
NBHC,32.269
CLNC,16.335
ANF,21.301
TDS,35.496
FXU,27.141
DOX,55.415
ARCO,8.819
SRC,39.0
XON,7.524
HTGM,2.122
ATHM,70.579
ELS,104.016
GES,19.284
MIDD,117.303
NSU,4.52
SOHOK,25.7
SRG,40.073
CNNE,18.61
KSU,108.069
TRC,18.619
YELP,36.132
HZNP,20.796
IBTX,53.904
BZH,11.679
PKX,61.886
USG,43.128
SPH,23.087
ADSW,24.84
SPIB,33.486
SPLV,48.901
CONE,53.343
ORIT,16.916
OC,50.932
PTR,63.765
COR,97.488
HII,207.111
NEPT,3.255
MPLX,34.857
CYOU,19.968
COT,14.993
TXRH,61.557
CORT,11.629
SNGX,0.915
CNSL,10.314
CZZ,10.548
MHK,125.218
PES,1.452
PBA,35.034
FR,32.618
BSV,78.794
FTK,2.518
UEC,1.293
CCS,21.925
KBH,20.26
AJX,12.865
I,23.016
CFFN,13.021
FRT,131.223
MGI,2.055
CIK,2.959
FSZ,47.224
INVH,22.445
CLIR,1.255
AMH,22.098
FRO,5.293
IIPR,60.504
VVI,51.43
HWCC,6.337
CTLT,36.244
UBSH,32.31
WTID,9.766
BGCP,6.113
RTTR,0.601
KRP,16.563
SGDJ,26.65
RWO,48.649
MAC,46.58
SLV,14.972
FVC,25.661
EWI,26.099
FNHC,18.499
IBDM,24.499
BKU,34.101
ALTY,14.46
BKH,66.258
DVY,93.733
DOOR,54.82
SSI,0.912
LPT,46.556
AOR,42.931
UNF,136.157
OSIS,88.994
CMRE,5.007
HCAP,10.997
TRP,42.235
BSTI,4.683
AVX,17.541
DNKN,68.308
CPA,94.217
TC,6.508
PAA,23.047
XAR,88.769
WGO,29.36
PAH,11.068
SRNE,2.083
LH,137.243
IWS,83.292
TIP,110.018
NAIL,32.034
PAG,46.387
FOE,16.513
TSLX,19.745
SRT,6.856
TRHC,55.955
BG,54.22
AIMC,29.485
YRCW,5.804
SR,77.124
EZA,55.859
HTLF,45.704
VPL,64.508
HAIN,17.984
VRTS,87.623
TRXC,2.673
HACK,36.598
WRB,76.911
GWB,35.259
PLT,37.762
TDG,381.628
LZB,29.125
INN,11.016
ACST,1.031
WRK,41.284
IQV,125.903
TST,2.126
ACP,11.535
PGRE,14.267
HWC,41.951
GTY,31.644
THO,64.203
GIB,64.703
AX,30.404
SID,2.839
VCSH,78.669
ADNT,18.912
CMCM,6.674
BTE,1.657
ATEC,1.555
YUMC,35.794
CUB,63.548
TEO,16.467
LMRKN,24.693
IWV,157.048
RWR,95.066
SIM,9.67
SVMK,12.833
UGA,24.424
DZZ,5.543
ETRN,20.778
TMV,18.64
CAE,21.256
SPB,54.107
AVA,41.404
REVG,8.254
AAN,49.219
SCHF,30.266
GOGO,4.052
VNM,15.775
SBH,17.195
OOMA,15.061
VRRM,10.257
NCZ,5.329
LXP,9.47
WST,105.565
DGLD,43.705
PDP,51.827
SACH,4.02
CTRE,22.034
HEES,26.046
EWN,28.316
XES,10.901
HEQ,14.354
BRSS,29.217
ENV,52.342
XSOE,27.708
COF-H,25.47
BNED,5.701
RRR,24.937
RNET,13.29
SCHB,64.071
PH,163.091
IIVI,32.396
ADMS,8.774
NLS,7.635
INFY,10.512
ROBO,35.762
CBRE,44.727
BOE,10.203
BOIL,24.94
HAE,96.324
HOS,1.405
WBT,13.829
WSC,10.127
DRV,8.026
SCHH,42.56
TDY,221.117
NXTM,28.947
EIDO,26.71
CWT,46.566
MTZ,43.988
ANGI,16.171
HDSN,1.177
NTRSP,26.305
CXW,19.632
RGS,18.062
FTV,74.062
HSY,106.118
SITE,53.976
YMAB,19.675
ALNY,78.838
MOH,134.229
YANG,52.589
KBWB,50.251
FMBI,22.3
QTRH,0.954
NVT,25.109
HTH,18.569
GBX,42.237
BJRI,52.164
SMSI,1.795
STL,19.392
KLXE,25.468
RTH,99.241
WOR,36.683
AXL,14.376
ASHR,23.809
UBX,11.718
SN,0.269
HUBS,150.116
MPX,14.178
EAT,41.657
SFNC,24.889
CEA,30.752
OUT,20.811
STAG,27.532
MSGN,21.955
JCOM,73.319
NUAN,15.529
FDS,212.46
AQMS,2.228
HES-A,56.912
FCPT,27.845
SPHD,40.675
BHE,24.701
LPX,24.286
INFI,1.223
BAF,13.285
GDV,20.161
KPTI,8.376
DHT,4.047
AXAS,1.197
SSTK,40.207
FLT,199.479
TM,122.448
PRAN,1.402
NLY,10.412
FCOM,30.158
MAA,104.045
HRTG,14.554
ICHR,19.979
ATR,98.086
QNST,18.297
BPTH,2.045
BHVN,38.358
FG,7.771
MTBC,4.149
THG,111.414
ITT,51.81
VTNR,1.358
ROP,284.386
CIVI,17.695
RDVT,7.628
DFRG,7.845
BIS,18.689
UFPI,29.162
CSL,106.852
SLDB,24.374
AP,3.451
CYD,16.464
R,57.414
REGL,54.735
VIAV,10.771
WSBF,16.684
RCI,53.33
NLSN,25.394
RC,15.309
GXC,93.313
GWW,292.52
BRFS,6.375
VET,23.981
BLV,88.082
DSKE,4.044
OTIV,0.766
ZTS,85.225
ERII,7.554
ZEN,65.302
GRID,43.252
MMYT,25.396
JKI,151.171
LAKE,11.239
CABO,866.278
FNF,35.304
QYLD,21.812
TANH,1.71
CVEO,2.258
UPWK,18.926
ABM,33.043
MCF,3.615
WING,66.115
PHUN,169.947
AIT,58.091
BGFV,3.428
SNH,13.562
CIBR,25.35
IJK,206.605
TREX,66.509
TTC,59.643
SKY,16.497
MCY,50.505
CRAY,21.444
BMS,48.193
PDS,2.02
GSH,20.101
BANC,14.955
DIAX,17.297
SON,56.574
ACV,20.917
PTIE,1.157
INWK,4.485
NATH,69.915
ARI,17.957
HTHT,30.317
HTA,28.081
ARC,2.247
ETR,87.075
FSP,7.304
SUM,15.005
CHFS,8.298
PDI,31.866
KALU,98.319
VONE,121.998
HMC,29.8
BHR,10.905
FTA,50.28
CYTR,0.547
SNLN,17.491
PSDO,15.213
DSW,26.999
LIQT,1.866
IPI,3.203
DSU,10.364
SLCA,13.502
IUSV,52.821
UYG,38.37
CPRX,2.414
CNS,37.101
CADE,19.044
PIXY,1.321
FF,17.773
IART,46.072
UUU,1.195
NR,8.293
HWCPL,25.203
CVBF,22.209
KLIC,21.035
LLY,116.452
CPB,34.85
MMC,83.073
CBOE,94.076
TTS,7.452
MCO,155.196
NAV,31.997
VHC,4.891
VSEC,32.157
FN,54.864
SNP,83.906
XOMA,11.962
SAUC,0.98
UUUU,2.886
SFUN,1.686
EIG,41.921
ISRL,114.876
RESI,10.491
ARGT,27.399
AUTL,27.51
TGI,17.597
DPK,15.194
UMH,13.882
CNO,17.547
ALLE,85.088
SGA,32.703
ADTN,14.662
AMWD,66.836
BBDO,10.189
THC,21.8
OGS,80.494
MRNA,15.011
GEO,22.494
MSA,97.316
ECHO,23.934
SNV,36.117
NCMI,6.897
HRC,98.288
FFWM,14.791
IBOC,35.74
EES,35.606
UMPQ,17.74
IYG,124.083
SRCL,43.756
AINV,14.817
BV,14.39
OMI,7.655
AMAL,18.734
WLH,12.326
HOMB,18.463
INT,24.616
CFRX,0.501
NWBI,17.6
TRMK,31.402
VTVT,2.725
JCO,9.428
AEGN,17.839
CSWI,51.109
ALGT,126.481
AKBA,5.587
DRNA,9.895
MTG,12.276
AXS,55.249
WSBC,41.52
BBC,24.149
LSTR,103.643
ORN,4.24
HURN,47.34
WMGI,29.752
RNG,88.016
PNFP,54.764
STT-G,25.626
JKS,15.635
CASA,11.685
ACBI,18.403
NTLA,13.278
DSX,2.929
TTMI,11.292
LYV,52.583
BBVA,6.028
WTTR,8.578
DLHC,4.938
PCI,22.785
TVPT,15.958
APLS,13.105
GWRS,9.597
BPOP,55.352
RDN,18.889
IBKC,74.876
BFIN,15.241
GLYC,10.865
BC,50.431
OIS,17.18
BSIG,12.405
PMBC,7.978
EGAN,7.17
BCML,21.679
LCII,80.805
MDP,54.296
NJR,47.416
AFI,13.089
RBNC,21.387
BCBP,11.437
TNK,1.01
BANF,53.676
RDNT,13.081
PATK,39.421
MCRN,13.585
BAS,4.712
BRC,43.842
SMRT,1.132
MLHR,33.239
CPF,28.82
ECOR,6.191
CELH,3.771
PENN,23.967
ICLN,9.278
DLB,60.912
MTX,56.849
EAF,12.715
HCLP,4.371
SPHB,39.264
NTB,35.831
LOGC,8.579
KMPR,74.039
WMK,47.71
ORBK,61.036
PKG,92.304
MAS,31.893
PUMP,15.981
LTM,11.623
OI,19.636
BBH,124.145
EXG,7.819
STAY,16.535
YTEN,0.978
QDF,42.173
DKS,34.974
FBM,9.212
CBD,26.085
VRCA,11.974
APAM,22.554
SCHP,53.52
GFI,4.008
SF,47.94
WBS,56.001
VNTR,4.598
ICON,0.137
WMS,25.017
ESGE,33.312
BPL,30.198
TCS,7.079
TK,3.506
ECOM,10.56
BCOV,7.582
GNC,3.068
SITC,13.317
FLNT,4.531
DPW,0.093
SCHN,23.493
RVI,30.331
LAWS,29.407
KT,13.835
TBNK,27.563
ATU,22.51
WRLS,10.2
OCC,3.584
VTHR,121.766
JCS,2.413
EYPT,2.168
LDL,25.987
HTBX,1.418
TCX,71.14
EPC,39.055
EPP,43.503
ZAGG,11.203
CDMO,3.701
CASI,3.375
IMMR,9.398
RWX,38.616
DGX,86.552
SPKE,8.181
PDFS,10.301
VECO,9.821
SVVC,13.351
GSM,2.253
GNRC,52.653
KRG,16.419
MESA,9.122
HBB,26.434
WRLD,110.68
DLX,47.459
GDDY,66.376
PLCE,96.488
TNAV,4.239
SMHB,21.88
CPLG,12.134
VSH,19.1
ZIOP,2.067
GMS,18.771
SXCP,13.594
ROX,0.834
BOOM,34.698
RYI,6.99
TAHO,3.718
PAR,24.538
DXJS,38.59
GEL,20.952
NFG,56.852
USX,7.387
NOAH,44.016
CW,113.127
KEX,69.859
ARDS,8.593
AI,8.61
CBNK,11.448
DIOD,32.257
INSI,18.555
OPTN,6.15
SEMG,16.367
AKTS,7.355
DIG,28.136
PAGP,23.14
EGO,2.844
PINC,39.522
NGD,1.119
MFGP,19.36
ACHC,27.627
IYH,187.573
FCN,67.004
ENIA,10.138
VGLT,74.303
AQUA,10.578
TCFC,29.285
IHI,210.258
SMAR,29.917
TX,29.286
