symbol,vwap
EWU,31.221
AME,71.55
RPAI,12.561
AGEN,3.354
PFF,35.876
BT,15.32
OVBC,35.479
SJM,103.297
MD,36.265
NGHC,23.685
FSCT,29.305
FLIC,20.697
RMTI,3.019
MSEX,55.075
IGE,30.217
JEC,62.966
ZIV,66.399
YINN,21.323
EXC,46.368
TTEK,49.139
CTWS,66.664
WPX,12.182
ZUMZ,24.858
CTBI,41.3
PVAC,52.145
MGLN,65.811
OMCL,62.717
FRBK,6.008
SPEM,34.51
RDIV,35.998
MTB,167.145
BBT,49.1
DXC,62.38
BEAT,68.769
SNDX,5.194
ORBC,8.006
HWKN,41.667
SBGI,30.222
ULTI,269.218
CSTR,16.004
GLPI,36.684
PRTA,11.526
ASMB,21.402
ALTM,8.347
JJSF,156.948
PS,28.464
MLPA,8.704
CHRW,85.97
SPAR,8.016
PAYC,143.347
ATRA,34.519
SYNA,39.57
CODA,5.83
XLRN,39.753
INCY,78.814
RXN,24.929
STRA,109.632
NOVT,66.279
BL,44.456
IRWD,13.155
FNSR,21.428
ILPT,20.988
PTLA,26.92
SRDX,49.761
SGC,17.711
NSIT,44.788
SUPN,36.635
EPAY,49.091
HDS,41.113
EDZ,47.512
BLKB,69.132
ALTR,30.815
SRCI,5.105
MNK,21.507
ONCE,43.407
CORE,27.814
FNWB,15.307
VOYA,45.61
GTLS,72.92
EGOV,14.156
CSOD,54.921
VCEL,16.784
SPTN,21.001
TEX,29.705
LTXB,40.584
DGII,11.372
EBIX,55.562
CARB,28.136
BCPC,81.423
ESPR,44.585
AMRK,13.24
CMPR,119.796
CHCT,32.054
EFSC,44.781
RCM,7.835
MYOK,40.365
VRSK,116.532
SGH,24.278
ANIK,37.387
ITRI,52.431
AMSF,58.91
DVN,27.112
GUSH,11.281
NDAQ,85.332
TRUP,24.795
DXCM,141.486
AEP,77.246
LAMR,74.216
BELFB,22.801
CYTK,6.794
SPPI,10.954
IDCC,71.311
SMTC,47.837
ASTE,36.266
LMNR,21.631
PBYI,26.355
ANAB,61.883
BLDR,12.696
COHU,17.488
FIVN,48.297
CSII,29.124
IXJ,58.353
RDUS,17.186
HTBI,26.944
SQM,42.089
SIVB,239.917
PDEX,14.737
BMRN,93.972
LMAT,23.554
CATY,37.301
LILAK,16.246
BPMC,69.783
AMAG,15.391
HUBG,44.391
AERI,46.492
QLYS,82.608
HSKA,96.384
WYND,42.112
NVCR,47.705
SHOO,32.038
MANH,47.969
EWBC,52.127
TRU,59.184
AWI,66.29
GPK,12.182
PCRX,40.036
BF.B,46.071
PPL,30.691
HK,1.66
ESL,121.591
BCE,42.842
TU,34.756
BLCM,3.104
UA,18.993
MGRC,49.318
JBSS,64.297
CNX,13.29
DNR,2.028
CLR,45.71
VIA,32.437
AMJ,24.958
NFX,18.283
ECA,6.896
ARCB,39.971
CG,17.631
TRCO,45.735
BOXL,2.607
OAS,6.09
CHL,52.358
WBC,113.469
CRL,119.182
GSB,4.599
QUAD,13.474
LKSD,7.834
MBSD,23.08
HR,31.715
STOR,31.561
DOC,17.683
DTE,114.988
CI,198.169
COF-G,23.66
CAG,21.155
AJG,72.026
SDY,93.706
PWR,34.664
CVIA,4.876
FMS,36.269
AY,18.418
HLG,35.536
ECH,45.426
RTEC,21.422
ABB,19.083
TCO,50.099
BILI,18.013
MASI,121.595
XOG,4.018
CRC,19.676
CDEV,13.111
OXY,66.811
NBL,22.657
PBF,34.44
CXO,118.489
SM,19.623
ALT,3.003
ESNT,38.442
PTEN,11.562
WLL,28.294
ZSAN,2.4
RDC,12.43
LBTYK,22.826
MEET,5.501
ASPS,22.733
APA,32.999
RIOT,1.832
WU,18.184
IBN,10.412
ENLC,10.735
GPRE,14.047
REI,5.687
MUR,27.54
PSX,94.198
MFM,6.578
CEN,8.089
SFBC,33.64
MDGS,2.498
LOGM,89.947
LCI,7.486
RODM,27.277
VEU,48.463
MUSA,80.66
PRPL,5.64
AMED,128.256
ITRM,6.692
SNSR,17.623
ORG,26.252
TENB,26.779
ABUS,3.52
DLTR,95.821
HEI,81.048
AEM,42.56
SLF,36.131
GGB,4.325
OFIX,52.147
HEP,30.531
DENN,17.654
BEL,24.894
FLR,35.926
AMGP,13.737
XPER,20.897
GRA,70.649
EWC,26.799
HPT,26.377
AEHR,1.18
UNP,159.878
NVTA,14.025
HFC,54.316
RBBN,5.553
BKS,5.807
DOV,86.881
HBAN,13.52
ROIC,17.614
AJRD,38.7
BAM,41.963
FMC,80.011
WFT,0.639
EV,38.118
HT,18.41
KNDI,5.774
FTXL,29.0
PRMW,13.299
FIT,6.042
VVC,72.082
MYL,28.616
TGT,71.715
PK,29.578
ACT,22.88
NMRD,1.029
OLBK,27.13
TGH,12.674
CBSH,60.987
NSPR,0.178
ANSS,159.67
GGG,43.143
SGDM,18.556
FPAY,0.78
DPZ,278.628
NUS,63.642
CASH,23.76
CHN,18.89
BRF,22.52
TDC,43.969
AVT,40.231
PLNT,58.009
TSEM,14.599
SFL,11.874
ICLR,135.656
RDHL,8.639
UPL,0.738
VONG,142.849
MTSI,17.357
DGLY,3.657
DECK,125.583
GSAT,0.661
ITB,32.95
YETI,16.664
ROST,91.711
AZO,837.017
FNV,76.32
ASNA,2.405
BPR,17.817
Z,33.165
CANF,1.262
SWCH,8.0
MOSY,0.17
AYTU,1.138
AGCO,63.275
PHM,26.724
OHRP,0.122
TILE,15.925
NRO,4.542
SOXS,9.558
ZGNX,40.847
AES,16.114
GDS,25.345
AMU,15.738
IRBT,87.869
CCU,27.427
SMTX,5.369
MFC,15.855
ADSK,141.321
NXTD,1.192
SHO,14.283
CLD,0.368
CLS,9.67
ZUO,21.198
MPC,64.525
GTT,28.507
SURF,5.59
SAND,4.982
CBS,49.156
TXT,52.604
BKLN,22.445
CVE,7.995
ACCO,8.79
PGC,27.102
NXQ,13.701
GSG,15.26
PYX,12.508
AEL,30.27
TKR,42.715
CHA,54.65
CSTM,8.192
SOXL,101.839
PLD,67.76
CS,12.37
UTSI,3.39
ECF,8.982
MXWL,2.95
NCI,25.268
HIG,46.145
FIS,104.002
COLD,28.648
IGA,10.06
ARLO,6.916
MOS,31.631
MOD,13.66
JSD,15.386
ATAX,6.467
TPX,51.845
HIFR,21.064
TOCA,10.686
FCF,13.992
SYF,29.924
AQN,10.943
IVE,108.137
HPE,15.461
IDRA,2.694
TTI,2.199
VUG,143.042
TRNO,40.012
ROYT,1.81
LJPC,5.561
WETF,6.394
AXGN,16.427
IWO,183.342
ATHX,1.538
GPC,98.692
REXR,33.638
EAD,7.588
BXP,128.783
ABIL,2.03
GVA,42.294
COWN,15.522
AIG+,6.9
SNCR,7.338
FUL,48.041
MSM,82.786
PME,2.3
FDX,173.8
VO,149.866
BGS,26.905
CNXN,31.881
FEYE,17.394
PLXS,55.148
RS,80.225
NEE,173.377
VSS,100.596
JEF,20.59
XEC,74.915
SILC,32.218
EPZM,9.538
NIB,24.865
WPG,5.689
TYG,24.512
BTU,35.493
TTGT,14.273
JAG,10.379
DBC,15.58
OSPN,13.999
PFPT,98.102
RDWR,23.558
SYMC,20.462
FFIV,157.909
CBL,2.427
HPR,2.753
WLTW,159.633
ITG,30.24
HDLV,25.3
KFRC,32.388
CLI,20.329
KOS,4.943
NRG,40.167
TRN,22.916
HP,53.475
EXR,96.842
RMBS,8.839
IVR,15.976
TSE,48.537
IBKR,50.839
SBGL,3.234
COG,25.659
RRC,11.485
MFA,7.271
IWN,117.574
NWS,12.716
NRE,16.457
RECN,16.444
AHL,41.841
SHOP,159.064
UNVR,20.486
TSN,61.519
MRKR,5.375
CLNY,5.79
TBLT,2.513
MSCI,161.567
CAC,40.425
CNC,130.179
IPG,22.555
SOXX,170.308
VFC,83.937
CNK,40.005
SHEN,45.818
CUBE,30.713
MSI,116.051
CPRT,49.777
TLRD,12.309
COMM,20.732
OCUL,3.775
SEDG,42.559
STNG,19.896
PARR,16.242
MARK,1.855
SNNA,2.528
GNMX,0.194
TBBK,8.542
NUE,59.884
CARS,27.564
LDOS,57.487
TNA,54.035
XBIO,2.14
ALNA,7.836
SPGI,186.17
BHLB,27.764
NMRK,10.041
PCY,26.988
ISSC,2.08
JT,5.974
ESIO,30.0
SA,13.743
AVYA,16.462
TRMB,36.326
XLC,43.608
BRKS,29.988
GORO,4.504
XXII,2.194
PBPB,8.774
XELA,3.643
AQST,7.262
FRAN,0.805
AMBA,37.531
NOV,29.69
DO,10.875
VGK,51.558
CERN,54.474
FNB,11.752
ETJ,8.518
UNH,271.037
HAL,30.982
ICLK,5.343
HOV,0.696
NVIV,1.7
QTEC,73.951
NSTG,20.621
NEXA,8.602
MAIN,36.489
IOSP,69.018
ABCB,37.805
FCAU,16.724
DTO,65.988
NOG,2.535
SHYG,45.995
SALT,5.038
KTOV,1.287
AAOI,16.651
IP,47.033
EQC,32.054
BB,7.968
NI,26.511
MAXR,5.636
KRE,53.662
VTR,63.69
DXD,31.096
TAP,64.607
BWB,11.15
UGLD,100.912
PRT,9.065
TWO,14.539
ARR,21.059
ATH,42.166
KBE,42.958
GIS,43.723
LOMA,12.368
A,73.763
AREX,0.988
SRE,114.063
SCHX,63.265
MTUM,104.505
CL,63.845
SRTY,29.999
AXP,100.966
AMG,104.396
DLNG,2.811
MBFI,44.92
OXSQ,6.577
UBSI,35.117
IAU,12.559
DOG,57.576
RLJ,18.659
IAC,205.35
FLWS,13.275
ALLK,39.133
NOW,188.842
FATE,14.081
APTX,5.394
FII,26.334
AVY,101.44
NMIH,21.812
ASUR,5.524
OMC,76.526
WNEB,9.3
UTHR,115.152
AGFS,4.01
BEP,29.11
FULT,16.209
PYZ,58.0
FFHL,2.176
AEO,21.008
AEG,5.193
AKR,28.048
SSP,18.226
VDE,84.872
PRNB,29.245
SYBX,7.486
CUZ,8.792
AOS,46.908
NTEC,7.827
UMC,1.824
APRN,1.497
GASL,7.976
GTXI,0.89
BFS,53.137
SES,0.74
RTN,169.468
TMK,81.694
BW,0.493
GTE,2.383
CACI,157.507
VMW,145.834
FTXD,21.524
LYG,2.991
NTRA,14.161
NAVI,11.403
GHL,28.646
LQD,115.263
TRTN,35.614
FLEX,8.908
HRB,25.63
UCTT,11.192
VICR,39.847
NDLS,7.298
VST,24.774
ELP,9.832
SSTI,47.255
BMO,73.599
MGP,30.38
BWFG,28.761
KTOVW,0.261
LMFA,1.648
GTX,15.274
FMCIU,10.19
IPO,26.86
CORN,16.301
BH,130.829
WDR,16.81
EMLC,34.091
KEYS,71.636
IDXG,0.901
TRI,51.608
URI,123.32
VIRT,25.346
DELL,47.328
ONB,16.219
XRT,43.879
NEA,12.802
ATI,26.475
VLY,10.266
JBHT,104.99
VNO,67.861
PXD,139.075
IYZ,27.254
WSFS,42.161
LOCO,16.646
LBAI,15.683
NCR,26.655
MBOT,8.503
IWR,50.58
RWM,42.673
PACW,38.993
NE,3.28
GLIBA,44.43
IRDM,18.77
PFLT,12.823
ELLI,72.748
VGR,10.354
ALK,64.176
ZFGN,4.312
PEZ,50.42
QRTEA,21.857
SNSS,0.52
CUBA,5.523
MARA,0.362
NHI,81.363
CR,82.051
GLMD,7.288
TVTY,22.06
MNTA,11.389
AGE,3.96
SB,1.545
PLX,0.434
B,57.719
MIN,3.733
MUFG,5.306
AYI,118.856
XPO,60.699
CHS,5.811
PKI,88.195
HRTX,25.997
SRS,25.446
ERF,8.724
CAL,29.488
BCOR,28.775
UFS,45.914
CBTX,31.824
UDR,43.422
THRM,40.354
WTFC,72.67
PBI,7.186
SKYW,49.607
BID,39.094
S,5.995
KN,15.106
USAT,5.509
ASB,22.049
DNOW,13.399
TPB,32.81
RYN,30.154
IRT,10.415
VRA,8.953
KMX,58.344
KRA,27.855
ASIX,30.496
MBI,9.356
RGR,53.338
MGEE,61.833
KBAL,13.639
ARMK,32.264
IAG,3.551
PPC,19.612
GPRK,16.667
GBLI,32.193
AFSS,14.036
FNCL,37.591
GRF,7.29
LUV,56.981
CDNS,46.441
HAS,90.434
SUZ,25.742
TFSL,16.762
QIWI,15.564
CMC,17.189
FDLO,31.6
ALBO,22.582
FTEC,52.352
ARCI,0.452
FXL,57.397
AWR,65.398
ARRY,17.952
ARGX,102.969
VFH,64.697
EXI,84.3
LUB,1.52
ANGO,20.681
LAC,3.2
POST,92.82
BOX,19.775
ITA,192.488
BERY,50.65
BLL,51.52
FTACW,0.796
SLG,90.589
ADS,176.619
ESS,269.242
ADUS,59.542
TREE,285.691
PFSW,6.096
INFO,50.83
GPS,25.392
COOP,14.909
RCKT,13.56
SCE-L,18.539
ARD,11.74
BIP,38.545
AUTO,3.108
VIG,102.794
CVTI,23.855
APH,86.464
GGZ-A,25.1
AXTA,26.169
CRVS,3.92
INGR,98.732
HX,2.542
MRSN,4.34
SVRA,7.354
SCHA,66.865
IMO,27.915
NBRV,1.976
ROL,36.628
AMCX,61.353
GSUM,2.04
EIX,55.484
FNGU,33.289
DLR,107.644
DOVA,7.663
CF,42.501
TBPH,24.997
CERS,5.711
PETQ,29.116
GARS,7.345
QURE,32.574
CBAY,8.427
ENTA,77.251
ITI,3.713
ENOB,6.54
IMMU,14.374
PSEC,6.73
OFLX,63.281
PRQR,14.412
TAK,20.413
NVRO,47.575
BAP,238.51
EMHY,46.187
SXC,10.812
HALO,16.026
IRIX,4.65
CHRS,12.948
IGV,186.315
AON,152.743
CENX,8.827
CRIS,1.14
PXH,21.28
RIGL,2.032
CJ,15.391
VTL,0.195
MRT,11.351
DX,6.021
SYNH,49.986
RETA,74.728
ARDX,2.073
VCYT,17.441
TTPH,1.132
AMCN,0.55
UHS,132.825
SCZ,55.561
PGX,14.104
ASND,70.742
MIDZ,13.236
USB-H,19.53
LWAY,2.697
LGCY,1.485
VHT,166.231
ARE,128.63
AUPH,6.339
DARE,0.78
APLE,16.073
CPLP,2.203
RL,116.442
NAO,3.4
BLPH,0.681
LKQ,26.273
SHAK,48.513
PNR,41.022
LE,18.462
DRRX,0.6
OCFC,23.941
HTGC,12.819
FLOT,50.754
SPG,180.398
DVA,56.015
DAN,17.386
ASTC,5.01
GENC,13.493
SMFG,7.384
IEF,104.045
IEI,121.362
AGG,106.869
NERV,6.31
LSCC,7.622
SJI,29.584
PFIS,40.603
UVV,56.549
JELD,17.108
ACIA,42.74
AXDX,18.179
YGYI,7.047
CLVS,24.288
IRM,36.596
PEB,31.752
SFLY,45.746
SOHU,20.768
HXL,66.764
SCIF,39.001
LNG,65.788
VICI,21.479
PGTI,16.01
BNCL,15.666
HCM,22.168
PNW,87.415
YUM,93.59
EQH,18.406
SCWX,20.625
TPH,12.493
UVSP,23.691
LB,27.628
RRD,5.042
AOBC,11.779
TGNA,11.535
PEGA,55.009
BFR,13.327
AFG,93.972
CSFL,24.613
DBO,9.912
AFMD,3.203
PPG,105.015
SPYD,36.227
EVRG,56.813
EBS,60.22
GEMP,1.01
APY,33.633
MSTR,133.636
KAMN,58.239
GMDA,14.79
DATA,126.551
ABC,79.573
HNNA,11.399
NBR,2.92
KWEB,42.448
VT,69.626
ALQA,2.501
POR,46.993
USFD,34.223
UIHC,16.034
CMS,51.154
KCAP,3.685
EOG,99.473
PNQI,121.988
BWXT,45.44
CDAY,39.682
PSA-F,22.94
FND,32.721
TUSK,23.085
INDL,58.294
NHF,21.592
CVA,15.757
NTRS,88.833
HGV,30.389
CTT,8.897
TPIC,29.133
IVW,158.143
RES,10.88
AMR,1.008
PNC-P,26.6
SSW,9.384
GASS,3.077
SJNK,26.869
GOOD,19.749
KIRK,10.08
LTHM,12.839
PRSC,63.471
WINA,154.413
G,29.295
DEM,43.359
GPL,0.716
CTY,19.724
EFX,105.075
VNOM,30.376
TRTX,19.478
DRI,106.617
GDI,24.377
LHCG,107.298
CHDN,90.242
WCN,80.963
VYM,81.434
EWG,26.7
ACRS,6.89
EHIC,9.991
TPRE,10.202
UBNK,14.574
KEG,1.63
TMF,18.941
SCI,43.154
HOPE,14.712
NEWR,96.435
DBD,4.095
VTIP,48.047
SPHQ,29.205
CBRL,167.252
TBF,22.564
GPMT,19.409
ABR,11.652
CMO,7.22
TRIP,56.315
IFF,139.207
QTNT,8.264
NGHCO,20.018
BDN,15.221
AAP,158.356
DXJ,49.879
GEVO,2.623
AEYE,11.022
KOSS,1.881
VRAY,6.951
TLYS,11.928
FTCH,20.04
ESRT,15.298
VTV,103.221
EVC,3.803
HLX,7.04
BITA,19.066
FONR,21.786
WRI,28.254
MAN,74.521
NGHCN,20.001
ET,14.263
VCRA,39.856
PDM,19.107
PSO,12.053
GCI,11.157
PE,18.182
COTY,7.221
TOL,35.048
CE,96.1
ARW,74.379
AMZA,5.843
MUB,109.121
DMPI,0.344
VOX,77.937
ISR,0.417
EDGE,0.43
TSG,17.404
FLDM,8.621
FXE,108.999
JGH,14.69
EWM,30.234
DCPH,25.6
AIV,49.353
EUM,18.96
AAXJ,67.434
BIF,10.556
TPR,37.702
CNP,30.129
TV,11.864
SNX,95.58
IHG,58.568
WWE,81.604
ACWX,44.583
UBNT,106.63
HEWG,25.253
IMH,3.58
NESRW,0.8
FXP,65.813
RUSS,14.841
ZEUS,18.61
SCJ,68.408
VG,8.95
PAGS,20.888
MIC,42.667
WVE,34.915
GSKY,10.935
UEPS,4.555
SE,13.446
NG,3.756
CHU,11.386
FSV,80.916
KODK,2.694
GDOT,72.709
APO,27.532
QTNA,14.343
ETV,14.516
LII,225.503
MTW,14.919
ADC,64.523
OXFD,14.015
PFS,24.58
AN,36.977
USLB,30.41
WOOD,65.998
ESSA,15.229
GKOS,60.558
LEG,40.047
SRI,25.683
OFC,24.484
ATO,94.866
FCCY,19.54
AMPH,22.188
MVBF,16.733
NBHC,32.216
CLNC,16.189
ANF,21.244
TDS,35.262
FXU,26.96
DOX,55.389
ARCO,8.768
SRC,38.777
XON,7.413
HTGM,2.082
ATHM,71.954
ELS,103.822
GES,19.143
MIDD,116.988
NSU,4.52
SOHOK,25.7
SRG,39.986
CNNE,18.521
KSU,107.744
TRC,18.7
YELP,36.178
HZNP,20.43
IBTX,53.189
BZH,11.592
PKX,62.472
USG,43.138
SPH,23.088
ADSW,24.717
SPIB,33.476
SPLV,48.754
CONE,53.159
ORIT,16.956
OC,50.425
PTR,63.688
COR,97.274
HII,205.849
NEPT,3.238
MPLX,34.428
CYOU,20.231
COT,14.966
TXRH,61.856
CORT,11.658
SNGX,0.915
CNSL,10.19
CZZ,10.513
MHK,125.374
PES,1.408
PBA,34.817
FR,32.465
BSV,78.782
FTK,2.541
UEC,1.277
CCS,22.155
KBH,20.21
AJX,12.899
I,22.721
CFFN,13.181
FRT,130.552
MGI,1.996
CIK,2.95
FSZ,47.08
INVH,22.442
CLIR,1.244
AMH,22.11
FRO,5.257
IIPR,59.747
VVI,51.503
HWCC,6.326
CTLT,36.021
UBSH,32.251
WTID,10.18
BGCP,6.083
RTTR,0.632
KRP,16.415
SGDJ,26.68
RWO,48.462
MAC,46.653
SLV,14.92
FVC,25.642
EWI,26.001
FNHC,18.386
IBDM,24.509
BKU,33.996
ALTY,14.46
BKH,65.874
DVY,93.447
DOOR,54.969
SSI,0.93
LPT,46.416
AOR,42.863
UNF,135.747
OSIS,88.023
CMRE,4.991
HCAP,10.999
TRP,42.326
BSTI,4.676
AVX,17.514
DNKN,68.328
CPA,94.807
TC,6.498
PAA,23.046
XAR,88.497
WGO,29.253
PAH,11.014
SRNE,2.103
LH,136.72
IWS,82.89
TIP,109.908
NAIL,31.806
PAG,46.215
FOE,16.524
TSLX,19.663
SRT,6.802
TRHC,56.206
BG,53.964
AIMC,29.25
YRCW,5.68
SR,76.817
EZA,55.256
HTLF,45.637
VPL,64.413
HAIN,17.893
VRTS,88.319
TRXC,2.653
HACK,36.491
WRB,75.936
GWB,35.14
PLT,37.604
TDG,377.198
LZB,28.91
INN,11.008
ACST,1.039
WRK,41.135
IQV,124.966
TST,2.152
ACP,11.497
PGRE,14.189
HWC,41.8
GTY,31.517
THO,63.429
GIB,64.251
AX,28.959
SID,2.86
VCSH,78.64
ADNT,18.768
CMCM,6.806
BTE,1.621
ATEC,1.584
YUMC,36.304
CUB,63.853
TEO,16.23
LMRKN,24.504
IWV,156.41
RWR,94.766
SIM,9.67
SVMK,12.867
UGA,24.179
DZZ,5.543
ETRN,20.632
TMV,18.598
CAE,21.152
SPB,53.998
AVA,41.227
REVG,8.162
AAN,48.752
SCHF,30.177
GOGO,3.997
VNM,15.795
SBH,17.204
OOMA,15.129
VRRM,10.263
NCZ,5.306
LXP,9.426
WST,105.488
DGLD,44.032
PDP,51.549
SACH,4.02
CTRE,21.946
HEES,25.862
EWN,28.238
XES,10.863
HEQ,14.331
BRSS,28.852
ENV,52.083
XSOE,27.66
COF-H,25.34
BNED,5.691
RRR,24.816
RNET,13.128
SCHB,63.81
PH,162.296
IIVI,32.212
ADMS,8.457
NLS,7.545
INFY,10.462
ROBO,35.639
CBRE,44.454
BOE,10.19
BOIL,24.901
HAE,95.955
HOS,1.413
WBT,13.715
WSC,10.014
DRV,8.061
SCHH,42.367
TDY,221.044
NXTM,28.945
EIDO,26.597
CWT,46.551
MTZ,43.464
ANGI,16.051
HDSN,1.144
NTRSP,26.219
CXW,19.539
RGS,17.884
FTV,73.616
HSY,105.685
SITE,55.486
YMAB,19.487
ALNY,78.225
MOH,134.862
YANG,52.804
KBWB,50.07
FMBI,22.252
QTRH,0.941
NVT,25.05
HTH,18.502
GBX,42.068
BJRI,52.851
SMSI,1.793
STL,19.361
KLXE,25.126
RTH,98.856
WOR,36.488
AXL,14.255
ASHR,23.724
UBX,11.738
SN,0.285
HUBS,148.912
MPX,13.988
EAT,41.96
SFNC,24.853
CEA,30.75
OUT,20.783
STAG,27.484
MSGN,21.81
JCOM,73.319
NUAN,15.401
FDS,211.511
AQMS,2.204
HES-A,56.755
FCPT,27.766
SPHD,40.497
BHE,24.51
LPX,24.103
INFI,1.224
BAF,13.328
GDV,20.118
KPTI,8.281
DHT,4.025
AXAS,1.19
SSTK,40.239
FLT,198.177
TM,121.822
PRAN,1.4
NLY,10.393
FCOM,29.863
MAA,103.674
HRTG,14.513
ICHR,19.942
ATR,97.983
QNST,18.28
BPTH,1.969
BHVN,36.912
FG,7.669
MTBC,4.233
THG,110.836
ITT,51.317
VTNR,1.36
ROP,282.924
CIVI,17.67
RDVT,7.425
DFRG,7.88
BIS,18.568
UFPI,29.016
CSL,106.86
SLDB,23.896
AP,3.57
CYD,16.423
R,56.024
REGL,54.699
VIAV,10.747
WSBF,16.705
RCI,53.28
NLSN,25.259
RC,15.313
GXC,93.134
GWW,293.419
BRFS,6.436
VET,23.8
BLV,88.081
DSKE,4.045
OTIV,0.762
ZTS,85.088
ERII,7.512
ZEN,65.335
GRID,43.259
MMYT,25.014
JKI,151.097
LAKE,11.214
CABO,869.516
FNF,35.16
QYLD,21.781
TANH,1.709
CVEO,2.27
UPWK,19.016
ABM,33.224
MCF,3.49
WING,66.554
PHUN,178.206
AIT,58.244
BGFV,3.377
SNH,13.394
CIBR,25.297
IJK,206.38
TREX,66.423
TTC,59.315
SKY,16.5
MCY,50.266
CRAY,21.492
BMS,48.194
PDS,2.0
GSH,20.056
BANC,14.93
DIAX,17.22
SON,56.548
ACV,20.838
PTIE,1.162
INWK,4.478
NATH,69.899
ARI,17.873
HTHT,30.8
HTA,27.984
ARC,2.233
ETR,87.023
FSP,7.262
SUM,15.088
CHFS,8.615
PDI,31.807
KALU,98.028
VONE,121.528
HMC,29.708
BHR,10.752
FTA,49.907
CYTR,0.545
SNLN,17.473
PSDO,15.185
DSW,26.918
LIQT,1.762
IPI,3.154
DSU,10.37
SLCA,13.583
IUSV,52.625
UYG,38.096
CPRX,2.39
CNS,37.067
CADE,18.933
PIXY,1.31
FF,17.723
IART,45.895
UUU,1.195
NR,8.29
HWCPL,25.247
CVBF,22.145
KLIC,21.165
LLY,116.385
CPB,34.604
MMC,82.655
CBOE,94.228
TTS,7.383
MCO,155.005
NAV,31.908
VHC,4.828
VSEC,32.401
FN,55.306
SNP,83.697
XOMA,11.906
SAUC,0.997
UUUU,2.886
SFUN,1.703
EIG,41.689
ISRL,116.999
RESI,10.294
ARGT,27.276
AUTL,27.784
TGI,17.309
DPK,15.194
UMH,13.808
CNO,17.442
ALLE,84.794
SGA,32.625
ADTN,14.41
AMWD,66.48
BBDO,10.37
THC,21.687
OGS,80.464
MRNA,14.849
GEO,22.463
MSA,97.484
ECHO,23.826
SNV,35.926
NCMI,6.864
HRC,98.225
FFWM,14.972
IBOC,35.679
EES,35.65
UMPQ,17.676
IYG,123.507
SRCL,43.632
AINV,14.723
BV,14.371
OMI,7.579
AMAL,18.886
WLH,12.289
HOMB,18.386
INT,24.507
CFRX,0.502
NWBI,17.589
TRMK,31.217
VTVT,2.696
JCO,9.355
AEGN,17.798
CSWI,51.024
ALGT,125.026
AKBA,5.482
DRNA,10.065
MTG,12.188
AXS,54.845
WSBC,41.49
BBC,24.0
LSTR,102.277
ORN,4.215
HURN,47.46
WMGI,29.504
RNG,87.779
PNFP,54.496
STT-G,25.59
JKS,15.558
CASA,11.607
ACBI,18.422
NTLA,13.095
DSX,2.949
TTMI,11.179
LYV,52.398
BBVA,6.014
WTTR,8.504
DLHC,4.938
PCI,22.774
TVPT,15.903
APLS,12.965
GWRS,9.602
BPOP,55.013
RDN,18.818
IBKC,74.823
BFIN,15.061
GLYC,10.589
BC,49.439
OIS,17.169
BSIG,12.389
PMBC,7.975
EGAN,7.072
BCML,21.98
LCII,80.268
MDP,54.005
NJR,47.034
AFI,13.097
RBNC,21.897
BCBP,11.297
TNK,1.01
BANF,53.724
RDNT,12.923
PATK,39.602
MCRN,13.496
BAS,4.64
BRC,43.578
SMRT,1.13
MLHR,33.065
CPF,28.195
ECOR,6.144
CELH,3.684
PENN,23.676
ICLN,9.279
DLB,61.47
MTX,56.328
EAF,12.573
HCLP,4.427
SPHB,39.085
NTB,35.85
LOGC,8.608
KMPR,73.705
WMK,47.576
ORBK,60.823
PKG,91.532
MAS,31.937
PUMP,15.857
LTM,11.638
OI,19.568
BBH,124.174
EXG,7.789
STAY,16.514
YTEN,1.002
QDF,42.046
DKS,34.693
FBM,9.204
CBD,26.033
VRCA,11.827
APAM,22.433
SCHP,53.476
GFI,4.016
SF,47.827
WBS,56.114
VNTR,4.598
ICON,0.135
WMS,25.113
ESGE,33.271
BPL,30.054
TCS,7.057
TK,3.468
ECOM,10.593
BCOV,7.552
GNC,3.074
SITC,13.258
FLNT,4.536
DPW,0.094
SCHN,23.471
RVI,30.478
LAWS,29.488
KT,13.875
TBNK,27.55
ATU,22.423
WRLS,10.2
OCC,3.576
VTHR,121.402
JCS,2.406
EYPT,2.231
LDL,25.526
HTBX,1.421
TCX,71.086
EPC,39.06
EPP,43.438
ZAGG,11.17
CDMO,3.726
CASI,3.334
IMMR,9.358
RWX,38.518
DGX,86.168
SPKE,8.299
PDFS,10.247
VECO,9.865
SVVC,13.319
GSM,2.251
GNRC,52.335
KRG,16.301
MESA,8.973
HBB,26.587
WRLD,108.769
DLX,47.018
GDDY,65.854
PLCE,95.432
TNAV,4.205
SMHB,21.848
CPLG,12.145
VSH,18.86
ZIOP,2.017
GMS,18.731
SXCP,13.34
ROX,0.829
BOOM,34.824
RYI,6.984
TAHO,3.7
PAR,24.702
DXJS,38.55
GEL,20.953
NFG,56.706
USX,7.28
NOAH,43.715
CW,112.135
KEX,69.442
ARDS,8.72
AI,8.558
CBNK,11.423
DIOD,32.27
INSI,18.555
OPTN,6.19
SEMG,16.325
AKTS,7.265
DIG,27.991
PAGP,23.106
EGO,2.806
PINC,39.512
NGD,1.135
MFGP,19.35
ACHC,27.649
IYH,186.613
FCN,66.516
ENIA,10.146
VGLT,74.315
AQUA,10.296
TCFC,29.27
IHI,209.168
SMAR,29.878
TX,29.361
